Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
73,2026-08-07,823266,2026-08-08T01:40:00Z,Scheduled,Petco Park,Houston Astros @ San Diego Padres,Home,669134,Luis Campusano,San Diego Padres,Houston Astros,C,R,No,,39,126,109,33,9,0,4,14,16,16,1,29,0.303,0.397,0.495,0.892,7,27,26,10,0,0.385,0.0,16,54,46,13,0,0.283,0.0,157,71,4.8,27.1,48.2,31.4,20.4,11.3,27.6,59.0,30.0,8.3,4.7,8.3,32.5,83.4,17.7,0.533,69.6,95.7,110.4,19.6,16.7,8.3,67.1,37.5,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.5,Below Average,0.965,Good,4.2,63.2,95.5,0.488,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.1,4.1,Strong positive regression,Below Average Pull Power profile. 4.8% barrel rate; 83.4 mph average exit velocity; 27.6% air-ball rate; 59.0% pull-air rate; 8.3% HR-launch rate.,0.0317,0.0319,4.17,46,16,27.2,1.69,168.8,Above normal drought,669854.0,Ronel Blanco,R,RHB vs RHP,3,3,14.2,7.36,1.3,5,3.07,9.82,4.91,88.0,6.8,25.0,19.3,45.0,12.5,81.2,93.9,107.9,0.651,5.0,38.3,100.0,0.623,2.5,4-Seam Fastball,R,RHB vs RHP,45.7,102,0.307,0.402,0.534,0.936,4,13,22,0.0392,6.0,0.556,18,0.1111,13.0,0.794,0,0,0,0/0,,,,,0,0,0,44.0,Neutral Matchup,Average,50.0,3,Pitch-level Statcast · last 5 MLB games,253,4-Seam Fastball,35.573122529644266,90.0,Changeup,28.458498023715414,72.0,Curveball,20.158102766798418,51.0,Slider,15.810276679841897,40.0,,,,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.977,0.993,52.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.7,46.1,38.3,50.0,39.2,45.0,47.0,4.99,0.758,1.064,0.985,1.0,0.965,0.965,1.035,12.63,6.91,65.3,28.1,F,Lineup unconfirmed
74,2026-08-07,824081,2026-08-08T00:10:00Z,Scheduled,Kauffman Stadium,Chicago Cubs @ Kansas City Royals,Away,699393,Pedro Ramírez,Chicago Cubs,Kansas City Royals,2B,S,No,,42,118,106,31,8,1,1,15,14,10,0,21,0.292,0.35,0.415,0.765,11,37,32,10,0,0.312,0.0,17,57,50,17,0,0.34,0.0,163,81,2.5,27.8,42.6,31.6,25.8,8.1,23.7,44.5,32.8,3.7,1.2,3.7,16.2,84.3,14.6,0.425,70.1,95.3,108.5,19.0,10.3,7.1,40.8,25.8,Weak,2.0,Pull Power,A,Excellent HR swing plane,25.8,Weak,0.932,Good,2.5,41.2,94.8,0.403,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,4.83,3.83,Positive regression,Weak Pull Power profile. 2.5% barrel rate; 84.3 mph average exit velocity; 23.7% air-ball rate; 44.5% pull-air rate; 3.7% HR-launch rate.,0.0085,0.0203,4.05,78,30,106.0,0.74,73.6,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,S,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,45.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,34.5,50.0,45.0,46.9,4.98,0.758,1.0,1.0,1.0,0.932,0.932,1.0,7.98,5.3,55.0,17.9,F,Probable SP unavailable; Lineup unconfirmed
75,2026-08-07,824081,2026-08-08T00:10:00Z,Scheduled,Kauffman Stadium,Chicago Cubs @ Kansas City Royals,Home,695600,Carter Jensen,Kansas City Royals,Chicago Cubs,C,L,No,,108,428,381,87,24,1,15,50,54,41,1,127,0.228,0.301,0.415,0.716,11,46,40,6,1,0.15,0.0217,23,96,85,14,2,0.165,0.0208,518,130,5.0,20.3,47.7,20.6,31.5,16.3,24.8,39.1,25.9,6.4,4.5,6.4,47.8,82.0,20.8,0.519,71.5,93.9,111.2,32.3,9.0,5.8,47.9,29.9,Weak,2.0,Contact-First Profile,A-,Elevated power plane,29.9,Weak,0.944,Good,4.6,38.5,91.4,0.486,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.33,8.33,Strong positive regression,Weak Contact-First Profile profile. 5.0% barrel rate; 82.0 mph average exit velocity; 24.8% air-ball rate; 39.1% pull-air rate; 6.4% HR-launch rate.,0.035,0.0344,3.99,19,5,25.4,0.75,74.8,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,46.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,30.0,50.0,45.0,46.8,4.96,0.848,1.0,1.0,1.0,0.944,0.944,1.0,13.03,7.47,74.7,23.4,F,Probable SP unavailable; Lineup unconfirmed
76,2026-08-07,824727,2026-08-07T23:10:00Z,Scheduled,Fenway Park,Athletics @ Boston Red Sox,Away,691777,Max Muncy,Athletics,Boston Red Sox,3B,R,No,,51,185,164,36,7,2,5,24,20,14,4,63,0.22,0.292,0.378,0.67,3,7,7,1,0,0.143,0.0,5,10,10,1,0,0.1,0.0,214,6,8.6,28.5,47.7,30.3,22.0,12.1,22.4,52.0,32.3,7.3,3.0,7.3,27.2,83.9,18.2,0.596,72.4,96.7,111.7,45.6,15.1,10.2,49.7,44.5,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.5,Below Average,0.985,Good,16.7,50.0,92.6,0.596,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.56,10.56,Strong positive regression,Below Average Pull Power profile. 8.6% barrel rate; 83.9 mph average exit velocity; 22.4% air-ball rate; 52.0% pull-air rate; 7.3% HR-launch rate.,0.027,0.029,4.05,38,13,32.8,1.16,115.9,Near normal interval,801139.0,Payton Tolle,L,RHB vs LHP,18,18,101.0,3.3,1.15,12,1.07,9.8,2.58,574.0,3.3,20.7,13.6,37.0,28.4,81.8,92.9,112.6,0.474,12.0,53.0,99.7,0.664,7.8,4-Seam Fastball,R,RHB vs LHP,32.8,71,0.203,0.338,0.373,0.711,1,11,22,0.0141,6.7,0.657,287,0.0244,3.3,0.483,0,0,0,0/0,,,,,0,0,0,43.3,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,423,4-Seam Fastball,44.44444444444444,188.0,Cutter,23.87706855791962,101.0,Sinker,19.38534278959811,82.0,Curveball,8.747044917257684,37.0,Changeup,3.5460992907801416,15.0,,,,,,,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,1.006,0.958,54.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,32.8,22.8,53.0,69.9,53.6,45.0,46.8,4.96,1.0,0.995,1.025,1.0,0.985,0.985,1.0,11.23,7.72,66.0,23.8,F,Lineup unconfirmed
77,2026-08-07,823266,2026-08-08T01:40:00Z,Scheduled,Petco Park,Houston Astros @ San Diego Padres,Home,592518,Manny Machado,San Diego Padres,Houston Astros,3B,R,No,,113,477,417,88,20,0,23,58,70,52,0,107,0.211,0.294,0.424,0.718,12,50,46,11,1,0.239,0.02,24,103,93,27,5,0.29,0.0485,614,134,6.4,27.8,46.9,23.6,29.3,15.6,29.6,40.9,32.1,8.3,3.8,8.3,59.0,84.4,26.0,0.609,73.0,96.3,112.0,42.8,14.5,13.2,57.8,40.9,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,40.9,Below Average,0.975,Good,7.5,42.2,97.0,0.662,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.94,12.94,Strong positive regression,Below Average Contact-First Profile profile. 6.4% barrel rate; 84.4 mph average exit velocity; 29.6% air-ball rate; 40.9% pull-air rate; 8.3% HR-launch rate.,0.0482,0.045,3.99,36,10,18.1,1.99,198.6,Above normal drought,669854.0,Ronel Blanco,R,RHB vs RHP,3,3,14.2,7.36,1.3,5,3.07,9.82,4.91,88.0,6.8,25.0,19.3,45.0,12.5,81.2,93.9,107.9,0.651,5.0,37.8,100.0,0.552,5.8,4-Seam Fastball,R,RHB vs RHP,50.1,362,0.208,0.294,0.423,0.716,19,40,83,0.0525,5.9,0.587,18,0.1111,13.0,0.794,0,0,0,0/0,,,,,0,0,0,45.8,Neutral Matchup,Average,50.0,3,Pitch-level Statcast · last 5 MLB games,253,4-Seam Fastball,35.573122529644266,90.0,Changeup,28.458498023715414,72.0,Curveball,20.158102766798418,51.0,Slider,15.810276679841897,40.0,,,,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.976,0.993,52.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.1,46.1,37.8,50.9,39.2,45.0,46.7,4.95,0.892,1.064,0.985,1.0,0.975,0.975,1.035,16.77,9.27,85.0,33.4,D,Lineup unconfirmed
78,2026-08-07,823024,2026-08-08T00:15:00Z,Scheduled,Busch Stadium,Colorado Rockies @ St. Louis Cardinals,Home,691458,Blaze Jordan,St. Louis Cardinals,Colorado Rockies,3B,R,No,,41,144,135,34,7,3,1,12,22,5,0,20,0.252,0.271,0.37,0.641,11,39,37,10,0,0.27,0.0,20,67,65,18,0,0.277,0.0,208,100,5.2,29.8,39.1,28.8,30.9,10.6,26.2,45.8,30.8,5.8,3.6,5.8,6.5,83.8,18.5,0.515,71.6,96.3,109.2,22.6,11.7,5.8,35.5,32.1,Weak,2.5,Pull Power,A,Excellent HR swing plane,32.1,Weak,0.95,Good,6.0,48.0,95.8,0.567,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.18,9.18,Strong positive regression,Weak Pull Power profile. 5.2% barrel rate; 83.8 mph average exit velocity; 26.2% air-ball rate; 45.8% pull-air rate; 5.8% HR-launch rate.,0.0069,0.0183,3.81,127,39,135.0,0.94,94.1,Near normal interval,663372.0,Ryan Feltner,R,RHB vs RHP,16,16,76.2,5.75,1.46,17,2.0,6.69,3.52,418.0,7.7,27.3,16.7,48.8,26.6,83.3,95.6,111.0,0.626,17.0,35.3,100.0,0.526,5.9,4-Seam Fastball,R,RHB vs RHP,34.4,96,0.236,0.25,0.315,0.565,1,3,15,0.0104,5.0,0.468,167,0.0539,6.4,0.622,0,0,0,0/0,,,,,0,0,0,37.8,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,420,4-Seam Fastball,30.714285714285715,129.0,Slider,25.476190476190474,107.0,Changeup,17.61904761904762,74.0,Sinker,13.333333333333334,56.0,Sweeper,7.619047619047619,32.0,Curveball,5.238095238095238,22.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.971,1.002,45.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.4,53.0,35.3,50.7,50.0,45.0,46.7,4.95,0.758,1.144,0.985,0.975,0.95,0.926,1.0,6.81,5.09,67.6,18.5,F,Lineup unconfirmed
79,2026-08-07,822863,2026-08-08T00:15:00Z,Scheduled,Globe Life Field,Baltimore Orioles @ Texas Rangers,Home,592626,Joc Pederson,Texas Rangers,Baltimore Orioles,DH,L,No,,104,348,302,76,11,2,20,47,42,39,3,80,0.252,0.34,0.5,0.84,12,39,36,11,3,0.306,0.0769,20,65,60,19,6,0.317,0.0923,422,80,6.5,31.4,49.0,27.9,23.1,15.8,27.9,50.6,32.1,7.6,4.2,7.6,88.4,85.8,20.4,0.631,70.3,97.7,109.6,19.3,14.3,7.5,55.3,42.1,Below Average,2.5,Pull Power,A-,Elevated power plane,42.1,Below Average,0.978,Good,6.2,56.5,98.0,0.665,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,26.2,6.2,Strong positive regression,Below Average Pull Power profile. 6.5% barrel rate; 85.8 mph average exit velocity; 27.9% air-ball rate; 50.6% pull-air rate; 7.6% HR-launch rate.,0.0575,0.0509,4.09,15,5,15.1,0.99,99.3,Near normal interval,669358.0,Shane Baz,R,LHB vs RHP,22,22,128.1,3.86,1.37,9,0.63,7.78,3.16,763.0,3.8,24.2,12.7,39.2,30.5,83.1,94.9,116.9,0.524,9.0,48.5,99.5,0.643,6.6,4-Seam Fastball,L,LHB vs RHP,41.6,318,0.261,0.349,0.504,0.853,19,37,67,0.0597,6.7,0.612,318,0.0157,3.9,0.536,0,0,0,0/0,,,,,0,0,0,45.7,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,470,Knuckle Curve,33.829787234042556,159.0,4-Seam Fastball,33.191489361702125,156.0,Cutter,11.27659574468085,53.0,Sinker,11.27659574468085,53.0,Changeup,10.425531914893616,49.0,,,,,,,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,0.997,0.963,54.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.6,28.2,48.5,59.5,57.2,45.0,46.7,4.95,1.258,0.925,1.025,1.0,0.978,0.978,1.0,19.25,12.68,82.1,35.7,D,Lineup unconfirmed
80,2026-08-07,825051,2026-08-08T01:40:00Z,Scheduled,Chase Field,Los Angeles Dodgers @ Arizona Diamondbacks,Away,605141,Mookie Betts,Los Angeles Dodgers,Arizona Diamondbacks,SS,R,No,,78,330,305,71,11,0,13,43,36,23,1,39,0.233,0.288,0.397,0.685,11,42,42,10,0,0.238,0.0,21,81,77,17,2,0.221,0.0247,429,102,4.4,27.1,45.2,26.6,28.1,21.3,39.4,47.7,33.1,7.1,5.0,7.1,61.7,85.4,21.2,0.482,67.6,95.9,108.9,8.0,14.0,2.0,57.8,31.8,Weak,2.5,Pull Power,A-,Elevated power plane,31.8,Weak,0.949,Good,2.9,56.4,95.7,0.456,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,20.12,7.12,Strong positive regression,Weak Pull Power profile. 4.4% barrel rate; 85.4 mph average exit velocity; 39.4% air-ball rate; 47.7% pull-air rate; 7.1% HR-launch rate.,0.0394,0.0374,3.99,52,14,23.5,2.22,221.6,Very long drought,518876.0,Merrill Kelly,R,RHB vs RHP,20,20,114.1,5.04,1.49,23,1.81,5.98,3.62,663.0,8.4,30.3,14.9,46.8,32.3,83.8,97.3,114.6,0.674,23.0,22.3,99.6,0.434,4.0,Changeup,R,RHB vs RHP,44.4,223,0.25,0.3,0.442,0.743,11,14,31,0.0493,5.2,0.479,202,0.0396,7.9,0.645,3,3,2,2/3,0.667,0.667,2.0,2.667,1,0,0,39.3,Slight Pitcher Advantage,Below average,57.5,5,Pitch-level Statcast · last 5 MLB games,457,Changeup,32.822757111597376,150.0,4-Seam Fastball,24.50765864332604,112.0,Cutter,12.25382932166302,56.0,Curveball,12.035010940919037,55.0,Sinker,9.846827133479213,45.0,Slider,8.533916849015318,39.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.945,1.009,48.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.4,58.3,22.3,47.4,50.0,45.0,46.7,4.94,0.796,1.114,0.985,1.0,0.949,0.949,1.06,14.12,8.09,82.1,31.7,D,Lineup unconfirmed
81,2026-08-07,824081,2026-08-08T00:10:00Z,Scheduled,Kauffman Stadium,Chicago Cubs @ Kansas City Royals,Away,665804,Miguel Amaya,Chicago Cubs,Kansas City Royals,C,R,No,,63,189,160,38,9,0,3,28,18,19,8,47,0.238,0.348,0.35,0.698,8,24,22,6,0,0.273,0.0,13,38,36,9,0,0.25,0.0,241,46,2.6,20.0,42.3,27.0,30.8,14.0,27.1,46.3,27.2,5.8,1.1,5.8,27.9,81.9,24.9,0.455,69.0,93.2,106.0,11.3,11.8,2.0,58.9,23.2,Weak,2.0,Pull Power,A-,Elevated power plane,23.2,Weak,0.925,Good,2.2,50.0,94.4,0.479,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,7.72,4.72,Strong positive regression,Weak Pull Power profile. 2.6% barrel rate; 81.9 mph average exit velocity; 27.1% air-ball rate; 46.3% pull-air rate; 5.8% HR-launch rate.,0.0159,0.0221,4.05,95,38,53.3,1.78,178.1,Above normal drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,43.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,41.2,50.0,45.0,46.7,4.94,0.758,1.0,1.0,1.0,0.925,0.925,1.035,8.67,5.57,58.5,22.5,F,Probable SP unavailable; Lineup unconfirmed
82,2026-08-07,822863,2026-08-08T00:15:00Z,Scheduled,Globe Life Field,Baltimore Orioles @ Texas Rangers,Home,669394,Jake Burger,Texas Rangers,Baltimore Orioles,1B,R,No,,110,441,404,96,17,0,19,49,66,32,3,119,0.238,0.297,0.421,0.718,11,39,37,8,1,0.216,0.0256,22,84,80,17,4,0.212,0.0476,506,94,8.6,31.5,49.2,26.5,23.8,17.0,27.8,55.4,25.3,7.6,4.2,7.6,48.0,84.3,19.5,0.562,74.3,98.1,113.4,60.3,11.8,14.8,58.4,48.1,Average,3.0,Pull Power,A,Excellent HR swing plane,48.1,Average,0.995,Good,11.7,51.9,98.2,0.562,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,37.66,18.66,Strong positive regression,Average Pull Power profile. 8.6% barrel rate; 84.3 mph average exit velocity; 27.8% air-ball rate; 55.4% pull-air rate; 7.6% HR-launch rate.,0.0431,0.0407,3.99,30,9,21.3,1.41,141.1,Above normal drought,669358.0,Shane Baz,R,RHB vs RHP,22,22,128.1,3.86,1.37,9,0.63,7.78,3.16,763.0,3.8,24.2,12.7,39.2,30.5,83.1,94.9,116.9,0.524,9.0,39.0,66.4,0.565,5.7,4-Seam Fastball,R,RHB vs RHP,33.9,340,0.232,0.288,0.403,0.691,14,23,89,0.0412,6.6,0.552,234,0.0171,3.6,0.508,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,37.9,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,470,Knuckle Curve,33.829787234042556,159.0,4-Seam Fastball,33.191489361702125,156.0,Cutter,11.27659574468085,53.0,Sinker,11.27659574468085,53.0,Changeup,10.425531914893616,49.0,,,,,,,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,0.978,0.963,55.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,33.9,28.2,39.0,71.8,57.2,45.0,46.6,4.93,0.949,0.925,0.985,1.0,0.995,0.995,1.035,15.28,8.76,83.7,29.8,F,Lineup unconfirmed
83,2026-08-07,823349,2026-08-07T22:40:00Z,Scheduled,PNC Park,New York Mets @ Pittsburgh Pirates,Home,680779,Henry Davis,Pittsburgh Pirates,New York Mets,C,R,No,,74,229,200,34,5,0,8,27,30,21,6,48,0.17,0.268,0.315,0.583,7,23,20,3,0,0.15,0.0,15,49,43,10,1,0.233,0.0204,287,60,7.9,32.2,50.9,29.9,19.3,13.7,26.4,49.8,31.3,8.7,4.3,8.7,30.6,85.1,24.1,0.451,69.4,98.4,111.8,35.6,17.9,12.3,57.4,45.3,Below Average,3.0,Pull Power,A-,Elevated power plane,45.3,Below Average,0.987,Good,8.3,38.9,99.4,0.454,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,20.4,12.4,Strong positive regression,Below Average Pull Power profile. 7.9% barrel rate; 85.1 mph average exit velocity; 26.4% air-ball rate; 49.8% pull-air rate; 8.7% HR-launch rate.,0.0349,0.0339,3.81,37,12,25.0,1.48,148.0,Above normal drought,804267.0,Zac Thornton,L,RHB vs LHP,6,6,34.1,2.88,1.05,3,0.79,6.29,2.62,189.0,6.9,28.6,15.9,38.9,33.3,83.6,96.8,110.6,0.553,3.0,31.0,99.6,0.456,7.2,Cutter,R,RHB vs LHP,39.2,62,0.169,0.194,0.288,0.482,2,2,13,0.0323,8.5,0.413,86,0.0233,7.1,0.562,0,0,0,0/0,,,,,0,0,0,38.5,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,415,Cutter,29.397590361445783,122.0,4-Seam Fastball,24.819277108433734,103.0,Sweeper,16.14457831325301,67.0,Sinker,12.289156626506024,51.0,Slider,10.602409638554217,44.0,Changeup,4.578313253012048,19.0,Curveball,2.1686746987951806,9.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.962,0.994,54.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.2,42.4,31.0,54.6,50.0,45.0,46.5,4.92,0.785,0.976,1.025,0.94,0.987,0.928,1.035,12.32,6.76,72.3,24.3,F,Lineup unconfirmed
84,2026-08-07,823103,2026-08-08T01:45:00Z,Scheduled,T-Mobile Park,Tampa Bay Rays @ Seattle Mariners,Away,683748,Victor Mesa Jr.,Tampa Bay Rays,Seattle Mariners,RF,L,No,,48,151,133,28,2,2,8,18,18,15,0,36,0.211,0.289,0.436,0.725,9,28,26,4,0,0.154,0.0,19,57,53,13,4,0.245,0.0702,209,87,7.6,23.6,46.5,24.1,29.4,13.3,24.1,46.7,29.3,8.3,4.2,8.3,54.6,80.6,20.7,0.602,71.0,93.5,110.4,33.1,13.9,8.4,61.0,38.4,Below Average,2.5,Pull Power,A-,Elevated power plane,38.4,Below Average,0.968,Good,9.2,50.0,92.8,0.672,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,13.17,5.17,Strong positive regression,Below Average Pull Power profile. 7.6% barrel rate; 80.6 mph average exit velocity; 24.1% air-ball rate; 46.7% pull-air rate; 8.3% HR-launch rate.,0.053,0.0437,3.99,32,11,16.6,1.92,192.5,Above normal drought,669302.0,Logan Gilbert,R,LHB vs RHP,22,22,132.2,3.46,0.99,17,1.15,9.43,1.9,690.0,5.5,23.9,14.6,48.9,31.6,82.9,95.0,115.2,0.556,17.0,43.8,99.8,0.573,7.7,4-Seam Fastball,L,LHB vs RHP,45.9,122,0.206,0.289,0.449,0.738,7,13,30,0.0574,7.6,0.602,295,0.0339,4.3,0.546,0,0,0,0/0,,,,,0,0,0,46.0,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,471,4-Seam Fastball,43.73673036093418,206.0,Slider,29.29936305732484,138.0,Split-Finger,12.951167728237792,61.0,Sweeper,6.794055201698514,32.0,Changeup,4.45859872611465,21.0,Cutter,1.6985138004246285,8.0,Sinker,1.0615711252653928,5.0,Unknown,,Unknown,,No,92.0,0.92,1.0,35.6,0.988,0.98,51.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.9,41.7,43.8,53.8,35.6,45.0,46.5,4.91,0.966,1.008,1.025,1.0,0.968,0.968,1.035,16.33,9.29,67.3,30.8,D,Lineup unconfirmed
