player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,prob_0_plus,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,prob_155_plus,prob_160_plus,prob_165_plus,prob_170_plus,prob_175_plus,prob_180_plus,prob_185_plus,prob_190_plus,prob_195_plus,prob_200_plus
00-0041326,C.J. Donaldson,NO,JAX,RB,RB,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_JAX_NO,,home,21.175,21.175,20.118,0.0,42.454,15.597,0,,,,,,0.68,1.0,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,80.66,71.85,61.52,50.26,39.06,28.48,19.54,12.67,7.66,4.31,2.29,1.09,0.5,0.21,0.09,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041422,Dan Villari,LAR,KC,TE,TE,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,away,21.166,21.166,19.79,0.0,43.779,16.384,0,,,,,,0.68,0.917,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.5,70.0,59.99,49.56,39.02,29.27,20.82,14.04,8.86,5.25,2.87,1.46,0.75,0.36,0.15,0.06,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040162,Dylan Sampson,CLE,CHI,RB,RB,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CLE_CHI,,away,21.16,21.16,15.651,0.0,53.305,22.104,13,27.0,19.4,20.846,20.846,3.2,0.68,1.003,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,64.25,57.62,50.87,44.1,37.38,31.17,25.49,20.37,15.87,12.16,9.05,6.54,4.62,3.21,2.19,1.43,0.88,0.55,0.33,0.2,0.1,0.06,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037252,Greg Dulcich,MIA,WAS,TE,TE,ACT,4.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIA_WAS,,away,21.152,21.152,18.977,0.0,46.192,17.879,14,44.4,33.5,27.714,37.222,3.6,0.5,1.124,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,74.74,66.59,57.6,48.11,38.77,30.12,22.46,16.04,11.1,7.17,4.4,2.64,1.48,0.79,0.42,0.2,0.1,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038621,DeMario Douglas,NE,IND,WR,WR,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_IND_NE,,home,21.144,21.144,16.04,0.0,52.457,21.686,45,23.0,34.6,29.8,29.8,2.2,0.5,1.094,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,65.05,58.26,51.44,44.49,37.86,31.43,25.48,20.11,15.5,11.61,8.47,6.08,4.17,2.83,1.9,1.23,0.79,0.49,0.28,0.15,0.09,0.05,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040998,Roman Hemby,LV,ARI,RB,RB,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_ARI_LV,,home,21.131,21.131,20.022,0.0,42.621,15.685,0,,,,,,0.68,0.984,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,80.24,71.54,61.3,50.05,38.89,28.54,19.74,12.86,7.84,4.41,2.33,1.06,0.48,0.2,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041415,Dean Connors,LAR,KC,RB,RB,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,away,21.129,21.129,19.724,0.0,43.664,16.383,0,,,,,,0.68,0.917,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.49,69.85,60.02,49.43,38.93,29.16,20.8,13.9,8.78,5.26,2.92,1.51,0.74,0.36,0.15,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041004,Chase Roberts,LV,ARI,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_ARI_LV,,home,21.124,21.124,19.995,0.0,42.712,15.807,0,,,,,,0.68,0.984,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,80.01,71.23,61.05,49.98,38.84,28.53,19.76,12.93,7.99,4.55,2.47,1.22,0.57,0.24,0.1,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041041,Oscar Delp,NO,JAX,TE,TE,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_JAX_NO,,home,21.123,21.123,20.054,0.0,42.285,15.568,0,,,,,,0.68,1.0,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,80.64,71.83,61.48,50.12,38.77,28.35,19.4,12.56,7.51,4.25,2.23,1.12,0.51,0.2,0.08,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041005,Corey Rucker,LV,ARI,WR,WR,RES,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_ARI_LV,,home,21.12,21.12,19.943,0.0,42.53,15.733,0,,,,,,0.68,0.984,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,80.21,71.47,61.12,49.88,38.9,28.59,19.81,12.78,7.81,4.47,2.34,1.18,0.52,0.23,0.1,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040788,Damien Alford,NO,JAX,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_JAX_NO,,home,21.108,21.108,20.026,0.0,42.255,15.565,0,,,,,,0.68,1.0,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,80.71,71.71,61.35,50.06,38.75,28.42,19.39,12.53,7.54,4.26,2.24,1.09,0.47,0.2,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041399,C.J. Daniels,LAR,KC,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,away,21.104,21.104,19.691,0.0,43.585,16.378,0,,,,,,0.68,0.917,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.45,69.92,60.02,49.36,38.88,29.09,20.66,13.8,8.72,5.19,2.92,1.56,0.77,0.38,0.16,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041403,Rohan Jones,LAR,KC,TE,TE,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,away,21.101,21.101,19.682,0.0,43.738,16.396,0,,,,,,0.68,0.917,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.4,69.89,59.99,49.33,38.75,28.91,20.59,13.83,8.88,5.3,3.0,1.57,0.78,0.34,0.17,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040878,Mike Washington,LV,ARI,RB,RB,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_ARI_LV,,home,21.1,21.1,20.051,0.0,42.442,15.646,0,,,,,,0.68,0.984,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,80.27,71.46,61.3,50.11,38.95,28.59,19.73,12.6,7.6,4.28,2.25,1.12,0.52,0.21,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040597,Brennan Presley,LAR,KC,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,away,21.098,21.098,19.716,0.0,43.65,16.386,0,,,,,,0.68,0.917,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.37,69.86,59.87,49.4,38.91,29.06,20.59,13.8,8.84,5.22,2.95,1.53,0.76,0.34,0.17,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040603,Mario Williams,LAR,KC,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,away,21.098,21.098,19.709,0.0,43.621,16.352,0,,,,,,0.68,0.917,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.36,69.89,59.98,49.36,38.89,29.11,20.66,13.75,8.77,5.16,2.85,1.49,0.71,0.36,0.15,0.06,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041067,Bryce Lance,NO,JAX,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_JAX_NO,,home,21.095,21.095,20.023,0.0,42.423,15.612,0,,,,,,0.68,1.0,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,80.41,71.56,61.15,50.05,38.95,28.52,19.59,12.67,7.61,4.24,2.24,1.06,0.47,0.21,0.1,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041016,Patrick Gurd,LV,ARI,TE,TE,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_ARI_LV,,home,21.092,21.092,19.957,0.0,42.566,15.726,0,,,,,,0.68,0.984,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,80.17,71.36,61.07,49.92,38.73,28.36,19.67,12.81,7.82,4.48,2.39,1.16,0.52,0.22,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040692,Jarquez Hunter,LAR,KC,RB,RB,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,away,21.091,21.091,19.709,0.0,43.71,16.389,0,,,,,,0.68,0.917,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.43,69.71,59.76,49.37,38.9,29.09,20.67,13.91,8.84,5.23,2.91,1.51,0.73,0.33,0.14,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039518,Treyton Welch,NO,JAX,TE,TE,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_JAX_NO,,home,21.08,21.08,19.973,0.0,42.398,15.571,0,,,,,,0.68,1.0,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,80.54,71.65,61.25,49.93,38.8,28.22,19.5,12.53,7.6,4.21,2.23,1.06,0.47,0.2,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039040,De'Von Achane,MIA,WAS,RB,RB,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIA_WAS,,away,21.049,21.049,15.993,0.0,52.207,21.512,43,23.6,29.3,31.2,30.5,2.8,0.5,1.124,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,65.41,58.5,51.37,44.42,37.46,30.98,25.07,19.72,15.2,11.47,8.38,5.98,4.13,2.82,1.82,1.16,0.71,0.42,0.22,0.12,0.07,0.04,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041451,Brock Rechsteiner,NO,JAX,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_JAX_NO,,home,21.046,21.046,19.977,0.0,42.27,15.575,0,,,,,,0.68,1.0,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,80.47,71.56,61.1,49.95,38.67,28.27,19.29,12.47,7.52,4.19,2.24,1.08,0.51,0.25,0.09,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040609,Tru Edwards,LAR,KC,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,away,21.033,21.033,19.609,0.0,43.478,16.351,0,,,,,,0.68,0.917,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.38,69.62,59.76,49.18,38.84,29.05,20.52,13.71,8.69,5.15,2.9,1.52,0.75,0.34,0.13,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037838,Isaiah Likely,NYG,MIN,TE,TE,ACT,4.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIN_NYG,,home,21.029,21.029,15.609,0.0,52.974,21.966,39,37.8,29.5,26.667,27.909,4.0,0.5,0.974,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,64.13,57.69,50.87,43.94,37.19,30.92,25.11,20.07,15.72,11.91,8.8,6.32,4.53,3.12,2.07,1.39,0.85,0.52,0.3,0.17,0.11,0.06,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040598,Mark Redman,LAR,KC,TE,TE,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,away,20.996,20.996,19.589,0.0,43.457,16.349,0,,,,,,0.68,0.917,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.34,69.61,59.67,49.13,38.66,28.74,20.35,13.62,8.63,5.16,2.92,1.56,0.77,0.34,0.16,0.07,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040388,Jakobie Keeney-James,GB,PIT,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_GB_PIT,,away,20.962,20.962,20.997,13.017,28.902,6.192,1,15.0,15.0,15.0,15.0,2.0,0.68,1.135,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,99.5,96.11,83.23,56.32,25.63,7.26,1.15,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036919,Kenneth Gainwell,TB,NYJ,RB,RB,ACT,5.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TB_NYJ,,away,20.946,20.946,15.405,0.0,52.811,21.919,45,45.4,40.2,31.067,28.588,6.8,0.5,0.91,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,63.99,57.4,50.57,43.88,37.15,30.89,25.16,20.07,15.58,11.78,8.75,6.28,4.41,3.0,2.05,1.3,0.82,0.5,0.33,0.19,0.11,0.06,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040277,Jahdae Walker,CHI,CLE,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CLE_CHI,,home,20.817,20.817,20.796,9.361,32.203,8.823,3,29.0,29.0,29.0,29.0,3.333,0.68,0.96,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,96.13,88.74,74.34,53.59,31.84,14.99,5.44,1.55,0.34,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040131,Kyle Williams,NE,IND,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_IND_NE,,home,20.792,20.792,16.166,0.0,51.066,20.987,11,23.4,19.7,19.0,19.0,2.6,0.68,1.094,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,65.82,58.88,51.69,44.35,37.17,30.46,24.46,19.11,14.51,10.72,7.68,5.35,3.64,2.44,1.56,0.95,0.56,0.33,0.18,0.1,0.06,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040715,Cam Skattebo,NYG,MIN,RB,RB,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIN_NYG,,home,20.751,20.751,18.13,0.0,46.584,18.417,8,24.0,25.875,25.875,25.875,3.8,0.68,0.974,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,72.31,64.25,55.64,46.64,37.79,29.66,22.57,16.27,11.33,7.57,4.97,3.01,1.8,1.02,0.55,0.26,0.13,0.07,0.03,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040461,Luke Grimm,LAC,HOU,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,away,20.734,20.734,19.627,0.0,41.952,15.516,0,,,,,,0.68,0.974,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,79.87,70.9,60.36,49.16,37.78,27.35,18.83,12.09,7.22,4.06,2.13,1.05,0.47,0.2,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040177,Jordan James,SF,TEN,RB,RB,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TEN_SF,,home,20.73,20.73,20.755,14.042,27.355,5.188,1,7.0,7.0,7.0,7.0,1.0,0.68,0.967,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,99.88,98.02,86.46,55.7,20.52,3.69,0.29,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041094,Bauer Sharp,TB,NYJ,TE,TE,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TB_NYJ,,away,20.726,20.726,19.319,0.0,42.939,16.154,0,,,,,,0.68,0.91,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.25,69.43,59.27,48.42,37.76,28.01,19.75,13.11,8.14,4.86,2.74,1.39,0.69,0.31,0.12,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041435,Dean Patterson,TB,NYJ,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TB_NYJ,,away,20.712,20.712,19.326,0.0,42.86,16.084,0,,,,,,0.68,0.91,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.22,69.46,59.37,48.53,37.91,28.22,19.71,13.05,8.09,4.66,2.53,1.3,0.59,0.29,0.13,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040419,Garrett Greene,TB,NYJ,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TB_NYJ,,away,20.702,20.702,19.358,0.0,42.891,16.096,0,,,,,,0.68,0.91,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.21,69.45,59.25,48.59,37.85,28.1,19.72,13.0,8.03,4.7,2.6,1.34,0.62,0.28,0.12,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041380,Devonte Ross,LAC,HOU,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,away,20.688,20.688,19.593,0.0,41.815,15.5,0,,,,,,0.68,0.974,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,79.77,70.81,60.29,49.1,37.69,27.36,18.63,11.99,7.23,4.04,2.1,1.05,0.46,0.19,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041374,Sincere Brown,LAC,HOU,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,away,20.68,20.68,19.561,0.0,41.849,15.5,0,,,,,,0.68,0.974,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,79.67,70.77,60.07,48.99,37.94,27.56,18.76,12.01,7.15,4.0,2.06,1.02,0.45,0.17,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041433,Kadarius Calloway,TB,NYJ,RB,RB,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TB_NYJ,,away,20.674,20.674,19.321,0.0,42.787,16.086,0,,,,,,0.68,0.91,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.09,69.37,59.2,48.53,37.75,28.05,19.63,12.95,8.02,4.7,2.56,1.33,0.62,0.29,0.12,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040429,Josh Williams,TB,NYJ,RB,RB,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TB_NYJ,,away,20.663,20.663,19.265,0.0,42.894,16.159,0,,,,,,0.68,0.91,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.01,69.08,59.18,48.43,37.73,28.05,19.75,12.99,8.08,4.75,2.67,1.39,0.66,0.31,0.13,0.06,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041550,Brenen Thompson,LAC,HOU,WR,WR,RES,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,away,20.661,20.661,19.472,0.0,41.753,15.455,0,,,,,,0.68,0.974,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,79.84,70.75,60.22,48.83,37.63,27.49,18.75,11.91,7.05,3.91,2.07,1.0,0.41,0.18,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041257,Eric Rivers,TB,NYJ,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TB_NYJ,,away,20.659,20.659,19.253,0.0,42.764,16.073,0,,,,,,0.68,0.91,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.12,69.31,59.29,48.4,37.79,27.97,19.62,12.88,8.04,4.63,2.52,1.28,0.62,0.28,0.12,0.05,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039722,JaQuae Jackson,LAC,HOU,WR,WR,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,away,20.656,20.656,19.526,0.0,41.724,15.455,0,,,,,,0.68,0.974,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,79.88,70.79,60.26,48.86,37.59,27.25,18.56,11.84,7.13,4.01,2.08,0.98,0.43,0.19,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
