Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
77,2026-08-05,824889,2026-08-05T23:15:00Z,In Progress,Truist Park,Miami Marlins @ Atlanta Braves,Away,691788,Joe Mack,Miami Marlins,Atlanta Braves,C,L,Yes,8.0,69,217,198,48,7,0,11,29,33,13,2,55,0.242,0.296,0.444,0.74,10,27,25,6,2,0.24,0.0741,21,61,56,12,4,0.214,0.0656,278,76,7.0,27.4,52.7,25.9,21.5,12.8,24.0,48.5,28.6,9.1,5.3,9.1,63.8,81.6,8.7,0.65,70.9,95.0,110.3,36.8,12.6,9.9,52.6,41.5,Below Average,2.5,Pull Power,C,Low line-drive plane,41.5,Below Average,0.976,Good,6.6,47.1,94.1,0.718,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.97,5.97,Strong positive regression,Below Average Pull Power profile. 7.0% barrel rate; 81.6 mph average exit velocity; 24.0% air-ball rate; 48.5% pull-air rate; 9.1% HR-launch rate.,0.0507,0.044,3.98,2,2,18.0,0.11,11.1,Very recent HR,693821,Bryce Elder,R,LHB vs RHP,22,22,120.2,3.8,1.23,19,1.42,7.61,2.98,613.0,4.7,27.9,15.5,42.5,30.2,84.3,96.6,113.0,0.508,19.0,45.2,99.9,0.614,6.4,Sinker,L,LHB vs RHP,45.2,170,0.259,0.312,0.487,0.799,10,10,42,0.0588,7.2,0.64,312,0.0353,4.1,0.476,0,0,0,0/0,,,,,0,0,0,46.2,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,406,Sinker,35.22167487684729,143.0,Cutter,20.44334975369458,83.0,Slider,18.7192118226601,76.0,4-Seam Fastball,17.980295566502463,73.0,Changeup,7.635467980295567,31.0,Cloudy,76.0,"7 mph, Out To RF",7.0,No,103.0,1.03,1.052,66.9,0.99,0.972,53.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.2,34.7,45.2,47.8,66.9,50.0,47.5,5.07,1.238,1.051,1.025,1.0,0.976,0.976,0.98,16.41,12.41,84.4,33.0,D,Good,,,,,,
78,2026-08-05,824082,2026-08-05T23:40:00Z,Warmup,Kauffman Stadium,Minnesota Twins @ Kansas City Royals,Away,663616,Trevor Larnach,Minnesota Twins,Kansas City Royals,LF,L,Yes,8.0,94,341,297,84,19,1,10,49,41,40,3,60,0.283,0.374,0.455,0.829,9,32,28,5,2,0.179,0.0625,20,71,64,16,4,0.25,0.0563,409,95,6.7,28.8,53.1,27.8,19.1,12.7,27.3,52.4,33.4,7.8,5.5,7.8,45.0,84.3,10.5,0.531,70.5,97.0,112.4,22.3,12.1,7.4,43.5,40.6,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.6,Below Average,0.974,Good,7.4,54.5,98.3,0.556,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,25.5,15.5,Strong positive regression,Below Average Pull Power profile. 6.7% barrel rate; 84.3 mph average exit velocity; 27.3% air-ball rate; 52.4% pull-air rate; 7.8% HR-launch rate.,0.0293,0.03,3.98,3,1,29.7,0.1,10.1,Very recent HR,702070,Noah Cameron,L,LHB vs LHP,21,20,115.2,4.59,1.34,14,1.09,8.33,3.03,634.0,5.8,25.9,14.2,45.4,33.4,82.7,95.7,115.9,0.578,14.0,27.1,99.8,0.458,5.1,4-Seam Fastball,L,LHB vs LHP,46.3,43,0.167,0.286,0.333,0.619,2,6,8,0.0465,5.6,0.429,122,0.0328,8.4,0.634,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,1,38.8,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,489,Cutter,22.903885480572598,112.0,4-Seam Fastball,21.47239263803681,105.0,Changeup,19.631901840490798,96.0,Curveball,19.222903885480573,94.0,Slider,11.656441717791411,57.0,Cloudy,81.0,"5 mph, In From CF",5.0,No,100.0,1.0,0.992,48.2,0.954,0.983,56.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.3,42.2,27.1,62.5,48.2,50.0,47.5,5.07,1.35,0.998,0.985,1.0,0.974,0.974,0.98,11.42,8.8,94.0,29.9,F,Good,Sinker,5.112474437627812,25.0,,,
79,2026-08-05,824158,2026-08-05T18:10:00Z,Final,Daikin Park,Toronto Blue Jays @ Houston Astros,Home,670623,Isaac Paredes,Houston Astros,Toronto Blue Jays,3B,R,Yes,9.0,109,463,398,99,18,1,15,44,60,45,16,68,0.249,0.346,0.412,0.758,12,53,44,6,1,0.136,0.0189,23,102,87,21,3,0.241,0.0294,711,171,3.2,21.0,49.5,23.8,26.7,14.1,28.3,55.2,31.7,4.9,3.2,4.9,63.8,82.5,21.8,0.454,65.1,93.4,108.6,6.5,10.3,2.8,50.0,27.2,Weak,2.0,Pull Power,A-,Elevated power plane,27.2,Weak,0.936,Good,2.3,51.0,92.3,0.457,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,26.16,11.16,Strong positive regression,Weak Pull Power profile. 3.2% barrel rate; 82.5 mph average exit velocity; 28.3% air-ball rate; 55.2% pull-air rate; 4.9% HR-launch rate.,0.0324,0.0323,3.82,17,5,26.5,0.64,64.1,Recently homered,592791,Jameson Taillon,R,RHB vs RHP,16,16,80.0,5.96,1.39,26,2.93,8.1,3.26,409.0,9.0,24.0,22.5,47.4,34.5,82.6,95.3,112.4,0.699,25.0,25.6,99.7,0.482,3.2,4-Seam Fastball,R,RHB vs RHP,46.2,358,0.247,0.349,0.431,0.78,15,37,50,0.0419,3.7,0.443,156,0.0705,8.2,0.645,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,1,39.0,Slight Pitcher Advantage,Below average,46.0,5,Pitch-level Statcast · last 5 MLB games,353,4-Seam Fastball,24.362606232294617,86.0,Changeup,21.246458923512748,75.0,Sweeper,21.246458923512748,75.0,Cutter,11.614730878186968,41.0,Curveball,11.331444759206798,40.0,Roof Closed,73.0,"0 mph, None",0.0,Yes,100.0,1.0,1.0,50.0,0.951,1.015,48.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.2,60.9,25.6,38.5,50.0,45.0,47.1,5.01,0.892,1.2,0.985,1.0,0.936,0.936,1.0,11.79,7.83,95.0,27.4,F,Good,Sinker,10.19830028328612,36.0,,,
80,2026-08-05,823429,2026-08-05T22:40:00Z,In Progress,Citizens Bank Park,Washington Nationals @ Philadelphia Phillies,Home,681082,Bryson Stott,Philadelphia Phillies,Washington Nationals,2B,L,Yes,8.0,108,417,376,96,22,6,8,47,50,35,2,75,0.255,0.32,0.41,0.73,11,42,34,10,1,0.294,0.0238,23,89,77,21,1,0.273,0.0112,552,117,4.7,27.5,48.6,27.2,23.4,16.0,29.7,41.9,32.5,6.9,4.5,6.9,26.3,84.5,21.9,0.526,68.1,95.8,111.4,8.1,13.1,3.3,52.7,30.6,Weak,2.0,Contact-First Profile,A-,Elevated power plane,30.6,Weak,0.946,Good,4.3,43.2,96.5,0.554,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,25.63,17.63,Strong positive regression,Weak Contact-First Profile profile. 4.7% barrel rate; 84.5 mph average exit velocity; 29.7% air-ball rate; 41.9% pull-air rate; 6.9% HR-launch rate.,0.0192,0.022,3.92,23,8,47.0,0.49,48.9,Recently homered,663623,Jake Irvin,R,LHB vs RHP,13,13,57.2,5.46,1.32,9,1.4,9.36,3.9,323.0,7.4,27.6,15.8,46.6,32.5,82.9,95.6,114.9,0.659,9.0,27.3,100.0,0.485,3.9,4-Seam Fastball,L,LHB vs RHP,39.5,322,0.239,0.299,0.399,0.698,7,25,60,0.0217,5.6,0.519,159,0.0314,8.6,0.718,20,19,7,7/19,0.368,0.4,0.737,1.137,2,0,1,47.0,Neutral Matchup,Average,98.6,5,Pitch-level Statcast · last 5 MLB games,393,Curveball,32.06106870229008,126.0,Sinker,24.936386768447836,98.0,4-Seam Fastball,24.173027989821882,95.0,Cutter,7.379134860050891,29.0,Sweeper,6.6157760814249365,26.0,Overcast,81.0,"7 mph, Out To LF",7.0,No,108.0,1.08,1.065,78.8,0.955,0.999,46.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.5,51.8,27.3,43.9,78.8,50.0,47.1,5.0,0.929,1.039,1.025,1.0,0.946,0.946,1.0,8.37,6.62,95.0,25.1,F,Good,Changeup,4.8346055979643765,19.0,,,
81,2026-08-05,824402,2026-08-05T22:40:00Z,In Progress,Progressive Field,New York Mets @ Cleveland Guardians,Home,656555,Rhys Hoskins,Cleveland Guardians,New York Mets,1B,R,No,,87,295,243,43,13,0,12,31,36,45,3,95,0.177,0.308,0.379,0.687,7,19,16,2,1,0.125,0.0526,14,44,40,7,5,0.175,0.1136,340,52,9.9,26.6,60.5,15.1,24.3,17.4,26.4,71.2,29.7,10.4,9.1,10.4,53.9,85.2,30.5,0.722,70.3,96.6,110.9,16.8,14.4,6.7,56.7,47.6,Below Average,3.0,Pull Power,C+,High fly-ball plane,47.6,Below Average,0.993,Good,13.5,81.2,97.0,1.021,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,30.84,18.84,Strong positive regression,Below Average Pull Power profile. 9.9% barrel rate; 85.2 mph average exit velocity; 26.4% air-ball rate; 71.2% pull-air rate; 10.4% HR-launch rate.,0.0407,0.0382,3.99,3,1,20.2,0.15,14.8,Very recent HR,681035,Christian Scott,R,RHB vs RHP,16,16,72.0,2.88,1.21,7,0.88,11.0,3.75,415.0,4.8,20.5,11.3,40.6,34.0,81.3,92.8,112.8,0.524,7.0,39.9,99.9,0.538,7.6,4-Seam Fastball,R,RHB vs RHP,32.2,182,0.197,0.33,0.401,0.731,7,28,55,0.0385,7.7,0.528,114,0.0088,3.5,0.524,0,0,0,0/0,,,,,0,0,0,38.5,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,438,4-Seam Fastball,48.858447488584474,214.0,Sweeper,21.232876712328768,93.0,Cutter,15.753424657534246,69.0,Curveball,10.730593607305936,47.0,Split-Finger,2.2831050228310503,10.0,Partly Cloudy,81.0,"5 mph, In From RF",5.0,No,100.0,1.0,0.992,48.2,0.98,0.973,56.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,32.2,30.0,39.9,73.5,48.2,45.0,46.9,4.98,1.236,0.965,0.985,1.0,0.993,0.993,0.98,14.38,9.7,76.6,26.8,F,Lineup unconfirmed,Sinker,1.1415525114155252,5.0,,,
82,2026-08-05,825052,2026-08-06T01:40:00Z,Pre-Game,Chase Field,San Diego Padres @ Arizona Diamondbacks,Away,592518,Manny Machado,San Diego Padres,Arizona Diamondbacks,3B,R,Yes,3.0,111,472,413,88,20,0,23,58,69,51,0,106,0.213,0.295,0.429,0.724,12,54,51,15,1,0.294,0.0185,23,102,92,27,5,0.293,0.049,611,134,6.4,27.5,46.3,23.7,29.8,15.9,29.6,39.9,32.1,8.3,3.9,8.3,59.0,84.4,26.2,0.606,73.0,96.3,112.0,42.7,14.2,12.8,57.8,40.4,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,40.4,Below Average,0.973,Good,7.5,40.0,96.9,0.655,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.71,12.71,Strong positive regression,Below Average Contact-First Profile profile. 6.4% barrel rate; 84.4 mph average exit velocity; 29.6% air-ball rate; 39.9% pull-air rate; 8.3% HR-launch rate.,0.0487,0.0453,4.55,32,8,18.0,1.78,178.2,Above normal drought,683352,Mitch Bratt,L,RHB vs LHP,5,5,20.2,5.23,1.84,4,1.74,5.23,6.53,137.0,5.8,24.8,15.3,52.6,31.4,82.1,93.6,114.1,0.476,4.0,50.9,72.5,0.664,6.7,4-Seam Fastball,R,RHB vs LHP,36.3,111,0.227,0.297,0.443,0.741,4,11,23,0.036,5.8,0.556,68,0.0294,4.0,0.436,0,0,0,0/0,,,,,0,0,0,44.1,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,370,4-Seam Fastball,38.108108108108105,141.0,Slurve,26.756756756756758,99.0,Slider,12.432432432432432,46.0,Sinker,10.0,37.0,Changeup,8.64864864864865,32.0,Roof Closed,72.0,"0 mph, None",0.0,Yes,100.0,1.0,1.0,50.0,1.002,0.983,47.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.3,39.5,50.9,48.7,50.0,80.0,46.9,4.97,0.884,1.03,1.025,1.0,0.973,0.973,1.035,19.03,10.71,95.0,36.3,D+,Good,Curveball,4.054054054054054,15.0,,,
83,2026-08-05,824728,2026-08-05T23:10:00Z,In Progress,Fenway Park,Chicago White Sox @ Boston Red Sox,Home,677800,Wilyer Abreu,Boston Red Sox,Chicago White Sox,RF,L,Yes,3.0,111,479,424,107,22,3,19,59,56,46,2,100,0.252,0.325,0.453,0.778,12,50,45,9,4,0.2,0.08,25,106,94,20,9,0.213,0.0849,660,128,8.2,25.1,39.2,27.6,33.0,19.7,30.0,33.4,33.4,8.7,6.1,8.7,50.6,82.3,25.1,0.686,72.5,95.2,112.4,34.2,13.7,10.2,47.2,39.1,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,39.1,Below Average,0.969,Good,10.9,27.5,96.2,0.795,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,43.03,24.03,Strong positive regression,Below Average Contact-First Profile profile. 8.2% barrel rate; 82.3 mph average exit velocity; 30.0% air-ball rate; 33.4% pull-air rate; 8.7% HR-launch rate.,0.0397,0.0381,4.49,1,1,22.3,0.04,4.5,Very recent HR,680732,Sean Burke,R,LHB vs RHP,23,19,125.1,3.09,1.11,13,0.93,10.13,2.66,668.0,4.8,22.3,14.5,48.9,33.8,83.0,94.2,113.4,0.521,13.0,48.6,99.9,0.673,5.1,4-Seam Fastball,L,LHB vs RHP,42.8,329,0.214,0.28,0.41,0.691,14,29,77,0.0426,7.0,0.648,312,0.0288,5.4,0.548,3,3,1,1/3,0.333,0.333,1.333,1.666,1,0,1,47.8,Neutral Matchup,Average,57.5,5,Pitch-level Statcast · last 5 MLB games,484,4-Seam Fastball,36.98347107438016,179.0,Slider,22.727272727272727,110.0,Knuckle Curve,18.388429752066116,89.0,Sinker,12.809917355371901,62.0,Cutter,8.47107438016529,41.0,Partly Cloudy,84.0,"4 mph, Out To CF",4.0,No,102.0,1.02,1.055,65.6,0.997,0.973,48.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.8,36.9,48.6,43.2,65.6,80.0,46.8,4.97,1.35,0.973,1.025,1.0,0.969,0.969,0.98,16.02,12.14,95.0,34.6,D,Good,Changeup,0.6198347107438017,3.0,,,
84,2026-08-05,825052,2026-08-06T01:40:00Z,Pre-Game,Chase Field,San Diego Padres @ Arizona Diamondbacks,Away,664034,Ty France,San Diego Padres,Arizona Diamondbacks,1B,R,Yes,4.0,88,307,277,80,13,2,16,38,49,15,10,71,0.289,0.343,0.523,0.866,12,50,45,16,1,0.356,0.02,21,91,80,30,6,0.375,0.0659,439,137,5.6,30.0,43.2,26.4,30.1,12.4,25.8,46.6,34.6,6.3,4.0,6.3,69.6,85.2,19.1,0.624,70.0,96.9,111.9,19.3,13.2,7.1,46.0,38.1,Below Average,2.5,Pull Power,A,Excellent HR swing plane,38.1,Below Average,0.967,Good,5.8,50.0,98.1,0.668,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.45,7.45,Strong positive regression,Below Average Pull Power profile. 5.6% barrel rate; 85.2 mph average exit velocity; 25.8% air-ball rate; 46.6% pull-air rate; 6.3% HR-launch rate.,0.0521,0.0465,4.48,41,11,17.3,2.37,236.8,Very long drought,683352,Mitch Bratt,L,RHB vs LHP,5,5,20.2,5.23,1.84,4,1.74,5.23,6.53,137.0,5.8,24.8,15.3,52.6,31.4,82.1,93.6,114.1,0.476,4.0,38.3,72.5,0.589,4.2,4-Seam Fastball,R,RHB vs LHP,37.3,91,0.296,0.363,0.481,0.844,3,5,23,0.033,4.8,0.646,68,0.0294,4.0,0.436,0,0,0,0/0,,,,,0,0,0,40.2,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,370,4-Seam Fastball,38.108108108108105,141.0,Slurve,26.756756756756758,99.0,Slider,12.432432432432432,46.0,Sinker,10.0,37.0,Changeup,8.64864864864865,32.0,Roof Closed,72.0,"0 mph, None",0.0,Yes,100.0,1.0,1.0,50.0,0.977,0.983,51.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.3,39.5,38.3,57.0,50.0,74.0,46.7,4.95,0.95,1.03,1.025,1.03,0.967,0.996,1.06,19.2,11.49,93.2,42.1,C-,Good,Curveball,4.054054054054054,15.0,,,
85,2026-08-05,824728,2026-08-05T23:10:00Z,In Progress,Fenway Park,Chicago White Sox @ Boston Red Sox,Home,655316,Andruw Monasterio,Boston Red Sox,Chicago White Sox,SS,R,Yes,8.0,72,225,205,54,19,1,6,27,25,16,2,49,0.263,0.321,0.454,0.775,11,45,39,13,1,0.333,0.0222,19,76,64,23,3,0.359,0.0395,339,108,4.8,22.4,43.3,28.2,28.5,15.3,28.6,44.7,39.0,9.1,6.9,9.1,43.5,82.0,21.5,0.56,67.9,93.4,108.8,3.3,13.9,0.4,52.1,32.4,Weak,2.5,Pull Power,A-,Elevated power plane,32.4,Weak,0.951,Good,5.6,51.4,94.7,0.629,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.28,10.28,Strong positive regression,Weak Pull Power profile. 4.8% barrel rate; 82.0 mph average exit velocity; 28.6% air-ball rate; 44.7% pull-air rate; 9.1% HR-launch rate.,0.0267,0.0285,3.92,20,5,34.2,0.59,58.5,Recently homered,680732,Sean Burke,R,RHB vs RHP,23,19,125.1,3.09,1.11,13,0.93,10.13,2.66,668.0,4.8,22.3,14.5,48.9,33.8,83.0,94.2,113.4,0.521,13.0,66.3,99.9,0.752,10.1,4-Seam Fastball,R,RHB vs RHP,17.0,133,0.252,0.295,0.358,0.653,1,6,29,0.0075,2.6,0.435,197,0.0203,3.9,0.479,0,0,0,0/0,,,,,0,0,0,40.9,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,484,4-Seam Fastball,36.98347107438016,179.0,Slider,22.727272727272727,110.0,Knuckle Curve,18.388429752066116,89.0,Sinker,12.809917355371901,62.0,Cutter,8.47107438016529,41.0,Partly Cloudy,84.0,"4 mph, Out To CF",4.0,No,102.0,1.02,1.055,65.6,1.033,0.973,40.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,17.0,36.9,66.3,50.7,65.6,50.0,46.7,4.95,1.021,0.973,0.985,1.0,0.951,0.951,1.0,10.72,7.57,86.2,26.1,F,Good,Changeup,0.6198347107438017,3.0,,,
86,2026-08-05,824322,2026-08-05T19:10:00Z,Final,Coors Field,Tampa Bay Rays @ Colorado Rockies,Away,663743,Nick Fortes,Tampa Bay Rays,Colorado Rockies,C,R,Yes,9.0,84,262,243,67,14,0,4,28,28,7,8,32,0.276,0.317,0.383,0.7,7,21,19,7,0,0.368,0.0,16,51,47,17,2,0.362,0.0392,358,58,2.8,27.0,46.4,31.5,21.5,10.2,25.6,57.8,27.1,4.5,3.2,4.5,63.9,81.9,8.0,0.443,70.5,96.0,109.6,22.2,10.2,7.5,34.3,29.5,Weak,2.0,Pull Power,C,Low line-drive plane,29.5,Weak,0.943,Good,3.4,57.9,96.4,0.521,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.29,8.29,Strong positive regression,Weak Pull Power profile. 2.8% barrel rate; 81.9 mph average exit velocity; 25.6% air-ball rate; 57.8% pull-air rate; 4.5% HR-launch rate.,0.0153,0.0205,3.88,21,8,60.8,0.35,34.6,Very recent HR,608372,Tomoyuki Sugano,R,RHB vs RHP,20,20,107.2,4.51,1.26,22,1.84,5.1,2.17,576.0,9.0,30.4,18.2,43.8,31.8,85.1,97.9,116.7,0.67,21.0,20.8,99.8,0.452,2.3,Split-Finger,R,RHB vs RHP,28.8,134,0.287,0.313,0.411,0.724,3,3,17,0.0224,2.2,0.403,200,0.03,8.1,0.601,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,29.2,Strong Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,423,Split-Finger,25.53191489361702,108.0,Sinker,21.513002364066192,91.0,4-Seam Fastball,17.257683215130022,73.0,Cutter,12.293144208037825,52.0,Slider,9.21985815602837,39.0,Partly Cloudy,69.0,"10 mph, In From CF",10.0,No,118.0,1.18,0.933,67.6,0.942,1.015,44.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,28.8,59.2,20.8,50.0,67.6,45.0,46.7,4.95,1.01,1.118,0.985,1.0,0.943,0.943,0.98,7.73,6.48,86.8,23.3,F,Good,Sweeper,8.51063829787234,36.0,Curveball,5.673758865248227,24.0
87,2026-08-05,824806,2026-08-05T22:35:00Z,In Progress,Oriole Park at Camden Yards,Los Angeles Angels @ Baltimore Orioles,Home,641933,Tyler O'Neill,Baltimore Orioles,Los Angeles Angels,RF,R,Yes,4.0,71,206,184,39,8,0,8,26,18,20,2,58,0.212,0.296,0.386,0.682,8,18,17,4,2,0.235,0.1111,18,44,43,13,5,0.302,0.1136,247,60,6.3,26.4,49.1,21.3,29.6,20.2,30.8,51.3,23.4,6.8,3.9,6.8,78.4,84.2,24.0,0.61,71.1,96.0,110.1,18.8,10.8,3.1,53.4,35.8,Below Average,2.5,Pull Power,A-,Elevated power plane,35.8,Below Average,0.96,Good,6.7,50.0,96.2,0.696,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,14.36,6.36,Strong positive regression,Below Average Pull Power profile. 6.3% barrel rate; 84.2 mph average exit velocity; 30.8% air-ball rate; 51.3% pull-air rate; 6.8% HR-launch rate.,0.0388,0.0363,4.42,1,1,23.0,0.04,4.3,Very recent HR,672282,Reid Detmers,L,RHB vs LHP,23,23,128.0,3.94,1.08,15,1.05,10.55,2.67,662.0,4.4,22.2,14.8,39.1,29.5,83.3,94.7,112.6,0.531,15.0,46.9,99.9,0.616,7.1,4-Seam Fastball,R,RHB vs LHP,47.3,102,0.215,0.284,0.462,0.747,6,9,29,0.0588,7.9,0.663,379,0.029,4.2,0.54,5,4,0,0/4,0.0,0.2,0.0,0.2,0,1,3,45.2,Neutral Matchup,Average,37.5,5,Pitch-level Statcast · last 5 MLB games,441,4-Seam Fastball,49.20634920634921,217.0,Slider,31.065759637188208,137.0,Curveball,13.832199546485262,61.0,Changeup,5.895691609977324,26.0,,,,Partly Cloudy,83.0,"7 mph, R To L",7.0,No,99.0,0.99,1.028,54.3,0.994,0.969,54.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.3,29.6,46.9,54.9,54.3,74.0,46.7,4.95,1.35,0.992,1.025,1.0,0.96,0.96,0.98,15.08,11.17,82.2,29.9,F,Good,,,,,,
