player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,projected_targets,projected_receptions,target_share,catch_rate,yards_per_target,yards_per_reception,last5_targets,target_trend_pct,targets,target_share_pct,projected_target_share,projected_rec,catch_rate_pct,receiving_yards_per_target,receiving_yards_per_reception,prob_10_plus,prob_20_plus,prob_30_plus,prob_40_plus,prob_50_plus,prob_60_plus,prob_70_plus,prob_80_plus,prob_90_plus,prob_100_plus,team_targets_pg,team_pass_attempts_pg,team_catch_rate,team_yards_per_target,team_yards_per_reception,team_explosive_rec_rate,team_epa_per_target,pace_plays_per_game,opp_rec_def_rating,opp_secondary_rating,opp_rec_yards_allowed_pg,opp_targets_allowed_pg,opp_receptions_allowed_pg,opp_catch_rate_allowed,opp_yards_per_target_allowed,opp_explosive_rec_rate_allowed,opp_epa_per_target_allowed,opp_pressure_rate,stadium_name,stadium_city,stadium_state,stadium_type,roof_type,projected_roof_status,field_surface,stadium_elevation_ft,weather_source_consensus,game_weather_window,kickoff_local,temperature_f,temperature_game_min_f,temperature_game_max_f,temperature_game_range_f,dew_point_f,humidity_pct,pressure_hpa,cloud_cover_pct,visibility_miles,wind_mph,wind_gust_mph,wind_gust_excess_mph,wind_direction_deg,precipitation_pct,precipitation_in,weather_condition,weather_uncertainty_score,weather_confidence_pct,receiving_weather_rating,receiving_weather_multiplier,receiving_weather_short_multiplier,receiving_weather_deep_multiplier,receiving_weather_risk,spread,game_total,team_implied_points,opp_implied_points,odds_details,receiving_matchup_score,projected_receiving_yards_pre_weather,weather_adjustment_yards
00-0039916,Ricky Pearsall,SF,LV,WR,WR,ACT,2.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_SF_LV,,away,40.44,39.867,30.365,0.0,98.419,40.677,19,40.2,59.7,53.067,58.667,4.8,0.68,0.937,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,3.258,2.198,16.37,67.47,9.59,14.214,4.8,-22.58,3.258,16.37,16.37,2.198,67.47,9.59,14.214,65.3,58.18,50.27,42.62,35.48,28.64,22.85,17.75,13.19,9.58,33.57142857142857,33.57142857142857,0.0,7.774468085106383,,11.063829787234042,,33.57142857142857,51.62480214596115,51.62480214596115,228.54901960784315,34.86274509803921,0.0,0.0,6.555680539932508,7.142857142857142,,0.0,SoFi Stadium,Inglewood,CA,OUTDOOR,CANOPY,OUTDOOR,TURF,131.0,Open-Meteo,Kickoff through +3h,2026-08-20T19:00:00-07:00,71.9,69.7,76.1,,66.0,82.5,1007.8,16.5,34.5,4.2,5.7,1.5,270.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,102.1,39.87,0.57
00-0040124,Tetairoa McMillan,CAR,HOU,WR,WR,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_HOU_CAR,,home,40.18,39.611,36.618,0.0,84.414,32.393,17,46.2,60.1,56.4,59.647,5.2,0.68,0.974,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,4.138,2.475,23.66,59.8,8.618,14.41,6.2,-11.43,4.138,23.66,23.66,2.475,59.8,8.618,14.41,75.51,66.5,56.41,46.39,35.97,26.46,18.75,12.35,7.34,4.4,35.23076923076923,35.23076923076923,0.0,5.638646288209607,,6.550218340611353,,35.23076923076923,50.31960505799191,50.31960505799191,227.10526315789474,35.43859649122807,0.0,0.0,6.408415841584159,8.316831683168317,,0.0,EverBank Stadium,Jacksonville,FL,OUTDOOR,OUTDOOR,OUTDOOR,—,16.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:30:00-04:00,82.7,80.9,84.3,,75.8,79.5,1015.0,33.2,39.6,6.6,13.1,6.5,161.0,12.2,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,97.4,39.61,0.57
00-0033288,George Kittle,SF,LV,TE,TE,ACT,9.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_SF_LV,,away,39.72,39.158,31.39,0.0,94.103,38.425,42,75.4,60.3,62.267,57.091,7.8,0.5,0.937,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,3.257,2.72,21.32,83.52,9.659,11.566,6.2,-8.82,3.257,21.32,21.32,2.72,83.52,9.659,11.566,66.92,59.53,51.16,43.14,35.23,27.88,21.5,16.22,11.49,7.96,33.57142857142857,33.57142857142857,0.0,7.774468085106383,,11.063829787234042,,33.57142857142857,51.62480214596115,51.62480214596115,228.54901960784315,34.86274509803921,0.0,0.0,6.555680539932508,7.142857142857142,,0.0,SoFi Stadium,Inglewood,CA,OUTDOOR,CANOPY,OUTDOOR,TURF,131.0,Open-Meteo,Kickoff through +3h,2026-08-20T19:00:00-07:00,71.9,69.7,76.1,,66.0,82.5,1007.8,16.5,34.5,4.2,5.7,1.5,270.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,102.1,39.16,0.56
00-0038117,Wan'Dale Robinson,TEN,CHI,WR,WR,ACT,4.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CHI_TEN,,home,39.69,39.131,32.628,0.0,91.788,36.934,48,75.2,66.3,63.933,63.375,10.4,0.5,1.003,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,4.474,2.915,34.05,65.15,7.265,11.151,10.4,10.64,4.474,34.05,34.05,2.915,65.15,7.265,11.151,68.85,60.9,52.17,43.57,35.34,27.73,20.91,15.26,10.72,7.21,34.705882352941174,34.705882352941174,0.0,5.927683615819209,,7.796610169491526,,34.705882352941174,47.9467408390679,47.9467408390679,243.79245283018867,35.15094339622642,0.0,0.0,6.935587761674718,9.447128287707999,,0.0,Nissan Stadium,Nashville,TN,OUTDOOR,OUTDOOR,OUTDOOR,—,558.0,Open-Meteo,Kickoff through +3h,2026-08-23T19:00:00-05:00,75.8,71.9,81.3,,61.8,62.2,997.0,39.2,58.7,2.4,5.0,2.6,226.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,97.1,39.13,0.56
00-0038544,Quentin Johnston,LAC,LAR,WR,WR,ACT,3.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_LAR_LAC,,home,38.91,38.359,29.414,0.0,94.456,39.575,45,46.6,49.6,64.6,56.538,4.4,0.5,1.108,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,3.562,2.025,18.09,56.84,7.947,13.981,5.0,-13.79,3.562,18.09,18.09,2.025,56.84,7.947,13.981,64.08,56.92,49.63,41.94,34.35,27.38,21.1,15.96,11.8,8.58,36.509433962264154,36.509433962264154,0.0,6.534883720930233,,8.062015503875969,,36.509433962264154,49.50302024533259,49.50302024533259,243.24561403508773,36.89473684210526,0.0,0.0,6.592962434617213,8.7018544935806,,0.0,SoFi Stadium,Inglewood,CA,OUTDOOR,CANOPY,OUTDOOR,TURF,131.0,Open-Meteo,Kickoff through +3h,2026-08-20T19:00:00-07:00,71.9,69.7,76.1,,66.0,82.5,1007.8,16.5,34.5,4.2,5.7,1.5,270.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,98.9,38.36,0.55
00-0039915,Ladd McConkey,LAC,LAR,WR,WR,ACT,2.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_LAR_LAC,,home,38.33,37.789,34.552,0.0,81.223,31.434,32,29.0,47.6,47.667,49.312,4.4,0.68,1.108,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,4.663,2.817,18.67,60.42,7.281,12.052,4.0,-37.5,4.663,18.67,18.67,2.817,60.42,7.281,12.052,74.09,64.81,54.87,44.25,33.9,24.51,16.45,10.51,6.56,3.56,36.509433962264154,36.509433962264154,0.0,6.534883720930233,,8.062015503875969,,36.509433962264154,49.50302024533259,49.50302024533259,243.24561403508773,36.89473684210526,0.0,0.0,6.592962434617213,8.7018544935806,,0.0,SoFi Stadium,Inglewood,CA,OUTDOOR,CANOPY,OUTDOOR,TURF,131.0,Open-Meteo,Kickoff through +3h,2026-08-20T19:00:00-07:00,71.9,69.7,76.1,,66.0,82.5,1007.8,16.5,34.5,4.2,5.7,1.5,270.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,98.9,37.79,0.54
00-0038124,Christian Watson,GB,ARI,WR,WR,ACT,4.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_ARI_GB,,home,38.29,37.753,29.189,0.0,92.73,37.967,33,65.6,61.1,56.533,61.1,6.2,0.5,0.984,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.767,1.617,19.36,58.44,10.61,18.156,5.6,-6.67,2.767,19.36,19.36,1.617,58.44,10.61,18.156,65.67,57.78,49.33,41.58,33.73,26.24,20.31,15.03,11.11,7.68,32.30909090909091,32.30909090909091,0.0,7.368036015756894,,10.80472706809229,,32.30909090909091,49.169154099880984,49.169154099880984,234.58823529411765,33.8235294117647,0.0,0.0,6.935652173913043,8.521739130434783,,0.0,Empower Field at Mile High,Denver,CO,OUTDOOR,OUTDOOR,OUTDOOR,—,5279.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-06:00,81.9,75.4,87.6,,44.4,27.2,843.2,17.2,135.4,7.1,10.4,3.3,134.0,6.8,0.0,,0.0,100.0,95.8,1.0141,1.0118,1.0163,FAVORABLE,,,,,,100.4,37.75,0.53
00-0040129,Emeka Egbuka,TB,JAX,WR,WR,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_TB_JAX,,away,37.45,36.914,28.633,0.0,90.777,36.992,17,29.4,41.1,56.133,55.176,5.2,0.68,1.0,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,3.808,1.837,21.4,48.25,7.386,15.309,5.2,-44.68,3.808,21.4,21.4,1.837,48.25,7.386,15.309,65.21,57.32,48.95,40.68,33.1,26.05,19.84,14.22,10.31,6.93,35.7962962962963,35.7962962962963,0.0,6.859286083807553,,9.777547853078117,,35.7962962962963,49.71135308304035,49.71135308304035,255.6346153846154,38.17307692307692,0.0,0.0,6.696725440806046,8.41309823677582,,0.0,Raymond James Stadium,Tampa,FL,OUTDOOR,OUTDOOR,OUTDOOR,—,3.0,Open-Meteo,Kickoff through +3h,2026-08-22T19:30:00-04:00,84.7,81.9,88.4,,72.5,67.8,1014.5,75.5,51.4,5.8,10.2,4.4,222.0,3.5,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,99.6,36.91,0.53
00-0036322,Justin Jefferson,MIN,DEN,WR,WR,ACT,6.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_MIN_DEN,,away,36.11,36.112,28.316,0.0,87.626,35.831,44,49.8,44.6,61.533,61.647,7.2,0.5,0.957,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,3.873,2.33,30.85,60.16,7.211,11.987,7.2,-14.29,3.873,30.85,30.85,2.33,60.16,7.211,11.987,65.82,57.05,48.64,40.31,32.45,24.77,18.36,13.11,9.13,6.15,36.05769230769231,36.05769230769231,0.0,6.730133333333334,,9.6,,36.05769230769231,51.761331181873786,51.761331181873786,235.90740740740742,37.94444444444444,0.0,0.0,6.217179111761835,7.46705710102489,,0.0,U.S. Bank Stadium,Minneapolis,MN,INDOOR,DOME,INDOOR,TURF,830.0,Open-Meteo,Kickoff through +3h,2026-08-22T12:00:00-05:00,76.6,75.3,77.8,,56.5,50.0,989.5,22.0,78.6,14.5,22.1,7.6,323.0,0.0,0.0,,0.0,100.0,100.0,1.0,1.0,1.0,INDOOR / CONTROLLED,,,,,,100.1,36.11,0.0
00-0034348,Courtland Sutton,DEN,MIN,WR,WR,ACT,8.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_MIN_DEN,,home,36.18,35.68,30.809,0.0,81.43,32.303,49,61.2,54.8,63.333,59.824,8.8,0.5,0.974,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,4.003,2.272,21.1,56.76,7.396,13.032,7.6,0.0,4.003,21.1,21.1,2.272,56.76,7.396,13.032,69.79,60.7,50.97,40.73,31.41,23.02,15.87,10.56,6.65,4.01,35.351851851851855,35.351851851851855,0.0,6.288108957569408,,7.909900471451022,,35.351851851851855,51.417035676352654,51.417035676352654,232.53846153846155,35.88461538461539,0.0,0.0,6.480171489817792,7.395498392282958,,0.0,Empower Field at Mile High,Denver,CO,OUTDOOR,OUTDOOR,OUTDOOR,—,5279.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-06:00,81.9,75.4,87.6,,44.4,27.2,843.2,17.2,135.4,7.1,10.4,3.3,134.0,6.8,0.0,,0.0,100.0,95.8,1.0141,1.0118,1.0163,FAVORABLE,,,,,,99.1,35.68,0.5
00-0036912,DeVonta Smith,PHI,CIN,WR,WR,ACT,5.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CIN_PHI,,home,35.84,35.384,25.801,0.0,89.925,37.405,46,41.2,50.4,62.6,59.294,5.4,0.5,1.009,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.942,1.943,23.03,66.04,8.953,13.557,6.0,-23.08,2.942,23.03,23.03,1.943,66.04,8.953,13.557,62.47,54.64,46.79,38.45,30.82,24.47,18.98,13.94,9.97,7.0,31.75438596491228,31.75438596491228,0.0,6.782320441988951,,8.56353591160221,,31.75438596491228,47.24966778059115,47.24966778059115,250.2941176470588,34.98039215686274,0.0,0.0,7.155269058295964,9.697309417040358,,0.0,Gillette Stadium,Foxborough,MA,OUTDOOR,OUTDOOR,OUTDOOR,—,289.0,Open-Meteo,Kickoff through +3h,2026-08-22T19:00:00-04:00,64.9,64.4,65.2,,62.5,92.2,1004.8,100.0,27.0,4.8,13.4,8.7,24.0,0.2,0.0,,0.0,100.0,95.2,1.0129,1.011,1.0144,FAVORABLE,,,,,,98.6,35.38,0.46
00-0039919,Rome Odunze,CHI,TEN,WR,WR,ACT,2.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CHI_TEN,,away,35.14,35.234,30.291,0.0,80.721,32.131,29,37.6,49.6,51.4,55.083,6.8,0.68,0.967,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,4.075,1.959,20.17,48.08,7.375,15.34,6.6,-2.94,4.075,20.17,20.17,1.959,48.08,7.375,15.34,69.46,60.59,50.26,40.17,30.18,22.52,15.33,10.27,6.42,3.94,35.924528301886795,35.924528301886795,0.0,6.133403361344538,,8.403361344537815,,35.924528301886795,48.45874796798387,48.45874796798387,229.6078431372549,33.0,0.0,0.0,6.957813428401663,9.031491384432561,,0.0,Paycor Stadium,Cincinnati,OH,OUTDOOR,OUTDOOR,OUTDOOR,—,627.0,Open-Meteo,Kickoff through +3h,2026-08-22T19:00:00-04:00,75.7,70.1,78.9,,58.5,55.8,982.3,1.8,67.9,9.3,19.1,9.8,309.0,1.5,0.0,,0.0,100.0,86.5,0.9972,1.0005,0.9901,NEUTRAL,,,,,,97.7,35.23,-0.1
00-0039855,Jalen McMillan,TB,JAX,WR,WR,ACT,2.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_TB_JAX,,away,35.64,35.13,31.554,0.0,77.191,30.073,17,50.4,51.9,39.067,44.5,4.2,0.68,1.0,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,3.588,2.426,14.35,67.61,8.746,12.937,3.8,-38.71,3.588,14.35,14.35,2.426,67.61,8.746,12.937,73.02,62.43,51.76,40.32,29.86,20.64,13.74,8.87,5.14,2.85,35.7962962962963,35.7962962962963,0.0,6.859286083807553,,9.777547853078117,,35.7962962962963,49.71135308304035,49.71135308304035,255.6346153846154,38.17307692307692,0.0,0.0,6.696725440806046,8.41309823677582,,0.0,Raymond James Stadium,Tampa,FL,OUTDOOR,OUTDOOR,OUTDOOR,—,3.0,Open-Meteo,Kickoff through +3h,2026-08-22T19:30:00-04:00,84.7,81.9,88.4,,72.5,67.8,1014.5,75.5,51.4,5.8,10.2,4.4,222.0,3.5,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,99.6,35.13,0.51
00-0038996,Tucker Kraft,GB,ARI,TE,TE,ACT,3.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_ARI_GB,,home,35.38,34.893,28.565,0.0,82.612,33.438,35,64.0,57.8,54.667,61.125,5.8,0.5,0.984,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.674,1.979,18.02,74.03,10.649,14.386,5.8,7.41,2.674,18.02,18.02,1.979,74.03,10.649,14.386,67.04,57.98,48.48,39.41,30.45,23.25,16.5,11.17,7.24,4.39,32.30909090909091,32.30909090909091,0.0,7.368036015756894,,10.80472706809229,,32.30909090909091,49.169154099880984,49.169154099880984,234.58823529411765,33.8235294117647,0.0,0.0,6.935652173913043,8.521739130434783,,0.0,Empower Field at Mile High,Denver,CO,OUTDOOR,OUTDOOR,OUTDOOR,—,5279.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-06:00,81.9,75.4,87.6,,44.4,27.2,843.2,17.2,135.4,7.1,10.4,3.3,134.0,6.8,0.0,,0.0,100.0,95.8,1.0141,1.0118,1.0163,FAVORABLE,,,,,,100.4,34.89,0.49
00-0040189,Oronde Gadsden II,LAC,LAR,TE,TE,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_LAR_LAC,,home,35.39,34.892,25.581,0.0,87.52,36.553,15,26.0,35.6,44.267,44.267,3.6,0.68,1.108,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.622,1.896,13.06,72.31,9.969,13.787,3.4,-22.73,2.622,13.06,13.06,1.896,72.31,9.969,13.787,62.51,54.41,46.33,38.63,31.17,24.12,18.47,13.19,9.2,6.23,36.509433962264154,36.509433962264154,0.0,6.534883720930233,,8.062015503875969,,36.509433962264154,49.50302024533259,49.50302024533259,243.24561403508773,36.89473684210526,0.0,0.0,6.592962434617213,8.7018544935806,,0.0,SoFi Stadium,Inglewood,CA,OUTDOOR,CANOPY,OUTDOOR,TURF,131.0,Open-Meteo,Kickoff through +3h,2026-08-20T19:00:00-07:00,71.9,69.7,76.1,,66.0,82.5,1007.8,16.5,34.5,4.2,5.7,1.5,270.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,98.9,34.89,0.5
00-0035659,Terry McLaurin,WAS,BAL,WR,WR,ACT,7.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_WAS_BAL,,away,34.59,34.592,29.721,0.0,79.049,31.398,44,56.6,58.2,57.0,58.2,5.0,0.5,1.042,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,3.547,2.121,24.36,59.8,8.588,14.361,5.0,-28.57,3.547,24.36,24.36,2.121,59.8,8.588,14.361,70.01,60.17,49.65,39.45,29.51,21.36,14.59,9.52,5.97,3.55,35.425925925925924,35.425925925925924,0.0,6.462101411395714,,7.631991636173549,,35.425925925925924,50.72839820757528,50.72839820757528,245.01818181818183,39.54545454545455,0.0,0.0,6.195862068965517,8.275862068965518,,0.0,Ford Field,Detroit,MI,INDOOR,DOME,INDOOR,TURF,600.0,Open-Meteo,Kickoff through +3h,2026-08-22T12:00:00-04:00,72.5,69.9,76.6,,66.4,81.2,989.1,99.2,34.2,6.8,10.2,3.3,208.0,38.5,0.0,,0.0,100.0,100.0,1.0,1.0,1.0,INDOOR / CONTROLLED,,,,,,99.2,34.59,0.0
00-0038977,Tank Dell,HOU,CAR,WR,WR,ACT,3.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_HOU_CAR,,away,34.42,34.417,26.015,0.0,86.646,35.646,24,54.6,53.0,47.8,47.643,5.0,0.5,0.904,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,3.066,1.929,17.71,62.92,8.056,12.804,5.0,-28.57,3.066,17.71,17.71,1.929,62.92,8.056,12.804,63.08,55.15,46.61,38.15,30.08,23.17,17.09,12.56,8.73,5.6,36.80701754385965,36.80701754385965,0.0,6.7016205910390845,,8.627264061010486,,36.80701754385965,49.97418894175862,49.97418894175862,216.09615384615384,31.826923076923077,0.0,0.0,6.789728096676737,8.09667673716012,,0.0,Reliant Stadium,Houston,TX,INDOOR,DOME,INDOOR,—,39.0,Open-Meteo,Kickoff through +3h,2026-08-20T19:00:00-05:00,86.0,82.7,90.2,,74.8,69.8,1012.9,30.2,51.6,7.5,16.3,8.8,204.0,1.2,0.0,,0.0,100.0,100.0,1.0,1.0,1.0,INDOOR / CONTROLLED,,,,,,99.4,34.42,0.0
00-0033921,Chris Godwin Jr.,TB,JAX,WR,WR,ACT,9.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_TB_JAX,,away,34.71,34.221,25.851,0.0,85.424,35.579,33,44.2,42.5,56.867,40.0,5.6,0.5,1.0,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,3.077,2.198,19.69,71.43,8.124,11.373,5.6,-12.5,3.077,19.69,19.69,2.198,71.43,8.124,11.373,62.75,54.41,46.65,38.1,30.34,23.4,17.05,12.16,8.38,5.41,35.7962962962963,35.7962962962963,0.0,6.859286083807553,,9.777547853078117,,35.7962962962963,49.71135308304035,49.71135308304035,255.6346153846154,38.17307692307692,0.0,0.0,6.696725440806046,8.41309823677582,,0.0,Raymond James Stadium,Tampa,FL,OUTDOOR,OUTDOOR,OUTDOOR,—,3.0,Open-Meteo,Kickoff through +3h,2026-08-22T19:30:00-04:00,84.7,81.9,88.4,,72.5,67.8,1014.5,75.5,51.4,5.8,10.2,4.4,222.0,3.5,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,99.6,34.22,0.49
00-0036970,Kyle Pitts,ATL,MIA,TE,TE,ACT,5.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_ATL_MIA,,away,34.18,34.177,27.376,0.0,82.81,33.544,51,77.4,58.4,55.467,54.588,8.6,0.5,0.906,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,3.46,2.538,23.94,73.33,7.924,10.805,8.6,53.57,3.46,23.94,23.94,2.538,73.33,7.924,10.805,66.22,56.82,47.59,38.22,29.44,21.86,16.03,11.08,7.08,4.65,34.11764705882353,34.11764705882353,0.0,6.822413793103448,,8.448275862068966,,34.11764705882353,49.682533954612566,49.682533954612566,235.21153846153845,35.23076923076923,0.0,0.0,6.676310043668122,8.460698689956333,,0.0,Lucas Oil Stadium,Indianapolis,IN,INDOOR,RETRACTABLE,INDOOR,TURF,715.0,Open-Meteo,Kickoff through +3h,2026-08-22T13:00:00-04:00,79.2,77.9,80.4,,68.1,69.2,988.7,36.5,51.7,12.2,17.9,5.7,292.0,1.0,0.0,,0.0,100.0,100.0,1.0,1.0,1.0,INDOOR / CONTROLLED,,,,,,99.5,34.18,0.0
00-0031408,Mike Evans,SF,LV,WR,WR,ACT,12.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_SF_LV,,away,34.65,34.155,24.442,0.0,86.645,35.971,39,45.6,55.4,69.133,46.0,6.8,0.5,0.937,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,3.047,1.904,24.85,62.5,8.289,13.263,6.8,-30.61,3.047,24.85,24.85,1.904,62.5,8.289,13.263,62.27,53.85,45.49,37.6,30.24,23.67,17.75,12.55,8.92,6.04,33.57142857142857,33.57142857142857,0.0,7.774468085106383,,11.063829787234042,,33.57142857142857,51.62480214596115,51.62480214596115,228.54901960784315,34.86274509803921,0.0,0.0,6.555680539932508,7.142857142857142,,0.0,SoFi Stadium,Inglewood,CA,OUTDOOR,CANOPY,OUTDOOR,TURF,131.0,Open-Meteo,Kickoff through +3h,2026-08-20T19:00:00-07:00,71.9,69.7,76.1,,66.0,82.5,1007.8,16.5,34.5,4.2,5.7,1.5,270.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,102.1,34.16,0.49
00-0040718,Travis Hunter,JAX,TB,WR,WR,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_TB_JAX,,home,34.58,34.093,30.189,0.0,75.669,29.919,7,48.6,42.571,42.571,42.571,6.2,0.68,1.15,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,4.506,2.804,16.94,62.22,6.622,10.643,6.2,-11.43,4.506,16.94,16.94,2.804,62.22,6.622,10.643,70.81,61.16,50.25,39.18,29.2,19.93,13.16,8.19,4.81,2.65,36.28846153846154,36.28846153846154,0.0,6.5659777424483305,,8.691043985161633,,36.28846153846154,48.81234705806075,48.81234705806075,264.1296296296296,38.31481481481482,0.0,0.0,6.893668438859352,8.844852585790237,,0.0,EverBank Stadium,Jacksonville,FL,OUTDOOR,OUTDOOR,OUTDOOR,—,16.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:30:00-04:00,82.7,80.9,84.3,,75.8,79.5,1015.0,33.2,39.6,6.6,13.1,6.5,161.0,12.2,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,98.7,34.09,0.49
00-0040663,Harold Fannin Jr.,CLE,NE,TE,TE,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NE_CLE,,home,33.69,34.025,31.815,0.0,70.042,26.028,16,53.8,47.7,44.533,45.688,7.6,0.68,0.941,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,4.632,3.073,24.14,66.33,6.816,10.277,7.6,22.58,4.632,24.14,24.14,3.073,66.33,6.816,10.277,77.16,65.07,52.53,38.89,26.97,17.48,10.03,5.15,2.57,1.02,39.75,39.75,0.0,5.555878084179971,,6.2409288824383164,,39.75,51.84139686053925,51.84139686053925,215.25454545454545,34.61818181818182,0.0,0.0,6.21796218487395,7.40546218487395,,0.0,Huntington Bank Field,Cleveland,OH,OUTDOOR,OUTDOOR,OUTDOOR,—,653.0,Open-Meteo,Kickoff through +3h,2026-08-22T13:00:00-04:00,75.6,70.3,82.2,,68.6,79.8,987.2,87.2,37.0,7.0,10.2,3.2,198.0,35.2,1.079,,0.0,100.0,82.5,0.9901,0.9958,0.9789,NEUTRAL,,,,,,97.8,34.02,-0.34
00-0039065,Sam LaPorta,DET,IND,TE,TE,ACT,3.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_DET_IND,,away,33.92,33.921,30.627,0.0,74.156,28.725,42,62.4,55.2,55.333,54.333,5.6,0.5,1.094,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,3.33,2.629,19.14,78.95,9.211,11.667,5.6,0.0,3.33,19.14,19.14,2.629,78.95,9.211,11.667,72.43,62.04,50.65,38.87,28.42,19.35,12.45,7.25,4.1,2.03,36.56363636363636,36.56363636363636,0.0,7.545997016409746,,10.59174540029836,,36.56363636363636,49.3790088579595,49.3790088579595,252.33333333333334,36.705882352941174,0.0,0.0,6.874465811965812,8.44017094017094,,0.0,Ford Field,Detroit,MI,INDOOR,DOME,INDOOR,TURF,600.0,Open-Meteo,Kickoff through +3h,2026-08-22T12:00:00-04:00,72.5,69.9,76.6,,66.4,81.2,989.1,99.2,34.2,6.8,10.2,3.3,208.0,38.5,0.0,,0.0,100.0,100.0,1.0,1.0,1.0,INDOOR / CONTROLLED,,,,,,100.9,33.92,0.0
