player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_rushing_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,projected_rush_attempts,projected_ypc,carry_share,red_zone_rush_share,goal_line_share,prob_0_plus,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,prob_155_plus,prob_160_plus,prob_165_plus,prob_170_plus,prob_175_plus,prob_180_plus,prob_185_plus,prob_190_plus,prob_195_plus,prob_200_plus
00-0037156,Irvin Charles,SEA,TEN,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,16.578,16.578,14.243,0.0,37.878,15.074,0,,,,,,0.5,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.291,3.5,3.5,3.85,100.0,69.1,59.09,48.37,37.66,28.03,19.73,13.11,8.15,4.84,2.63,1.36,0.64,0.29,0.13,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035891,Cody White,SEA,TEN,WR,WR,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,16.578,16.578,14.249,0.0,38.056,15.112,0,,,,,,0.5,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.291,3.5,3.5,3.85,100.0,68.97,59.09,48.35,37.7,28.05,19.77,13.1,8.27,4.83,2.71,1.39,0.66,0.31,0.13,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037422,Kendric Pryor,CIN,CHI,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,16.577,16.577,14.292,0.0,37.837,15.04,0,,,,,,0.5,0.912,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.294,3.5,3.5,3.85,100.0,69.29,59.24,48.47,37.85,27.96,19.51,12.97,8.09,4.72,2.61,1.36,0.68,0.31,0.13,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038839,Mitchell Tinsley,CIN,CHI,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,16.568,16.568,14.263,0.0,37.822,15.038,0,,,,,,0.5,0.912,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.294,3.5,3.5,3.85,100.0,69.32,59.19,48.41,37.72,27.95,19.56,12.97,8.11,4.76,2.64,1.36,0.65,0.29,0.12,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038476,Tommy DeVito,NE,PHI,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,16.56,16.56,10.578,0.0,44.095,18.714,10,28.8,22.7,22.7,16.0,4.6,0.48,0.878,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,2.15,4.915,18.9,3.05,0.0,100.0,58.37,50.88,43.24,35.91,28.98,22.82,17.66,13.12,9.42,6.63,4.48,2.96,1.87,1.12,0.66,0.39,0.22,0.12,0.06,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040906,Garrett Nussmeier,KC,TB,QB,QB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,16.534,16.534,14.844,0.0,36.293,14.048,0,,,,,,0.62,0.85,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.098,3.636,18.0,18.0,19.8,100.0,72.2,61.45,49.62,37.82,27.03,18.2,11.42,6.56,3.48,1.68,0.75,0.33,0.12,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037557,Ronnie Rivers,LAR,NO,RB,RB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,home,16.519,16.519,12.389,0.0,41.28,17.118,11,25.8,22.7,24.909,23.0,5.8,0.5,0.97,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,2.829,4.361,21.74,1.36,0.0,100.0,62.84,54.28,45.36,36.81,28.76,21.61,15.72,11.0,7.49,4.86,2.96,1.74,1.0,0.54,0.29,0.15,0.08,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037085,Tyler Badie,DEN,GB,RB,RB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,home,16.504,16.504,8.401,0.0,46.312,20.101,7,4.6,15.571,15.571,5.75,1.8,0.5,0.941,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.093,7.564,8.08,1.61,3.17,100.0,54.51,47.89,41.21,34.81,28.8,23.36,18.56,14.48,10.82,8.0,5.77,4.12,2.83,1.82,1.21,0.76,0.47,0.29,0.18,0.1,0.06,0.04,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036410,Tee Higgins,CIN,CHI,WR,WR,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,16.495,16.495,14.288,0.0,37.619,14.951,0,,,,,,0.5,0.912,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.294,3.5,3.5,3.85,100.0,69.25,59.16,48.51,37.62,27.58,19.31,12.73,7.85,4.59,2.56,1.34,0.62,0.28,0.12,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0032268,Marcus Mariota,WAS,DET,QB,QB,ACT,11.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,16.484,16.484,12.198,0.0,41.484,17.222,15,30.6,29.7,29.4,29.7,5.4,0.48,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,2.413,5.094,16.69,4.72,4.87,100.0,62.38,53.84,45.19,36.63,28.74,21.73,15.8,11.18,7.51,4.91,3.11,1.87,1.05,0.57,0.3,0.15,0.07,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040398,Brady Cook,NYJ,PIT,QB,QB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYJ_PIT,,away,16.475,16.475,13.598,0.0,38.798,15.585,5,9.8,9.8,9.8,9.8,2.6,0.62,1.01,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.612,8.497,9.96,0.0,0.0,100.0,67.27,57.43,47.21,37.34,28.17,20.19,13.79,8.96,5.49,3.13,1.69,0.83,0.4,0.18,0.09,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039398,Joe Milton III,DAL,ARI,QB,QB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_DAL_ARI,,away,16.456,16.456,12.533,0.0,40.831,16.888,3,22.0,22.0,22.0,25.0,5.0,0.48,1.067,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,2.4,5.202,17.0,2.2,5.73,100.0,63.16,54.49,45.61,36.7,28.65,21.52,15.52,10.67,7.11,4.51,2.73,1.58,0.89,0.49,0.24,0.1,0.05,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038416,Tyson Bagent,CHI,CIN,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,away,16.4,16.4,8.662,0.0,45.748,19.774,8,16.4,13.625,13.625,7.0,4.4,0.48,1.02,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.961,4.405,12.54,1.78,4.0,100.0,55.0,48.14,41.3,34.78,28.66,23.08,18.2,14.02,10.42,7.64,5.46,3.81,2.54,1.68,1.08,0.69,0.42,0.26,0.16,0.08,0.05,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038608,Kayshon Boutte,NE,PHI,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,16.381,16.381,13.944,0.0,37.842,15.101,0,,,,,,0.5,0.878,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.205,3.5,3.5,3.85,100.0,68.33,58.35,47.76,37.23,27.69,19.46,12.95,8.09,4.7,2.64,1.38,0.68,0.32,0.13,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037816,Romeo Doubs,NE,PHI,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,16.378,16.378,13.846,0.0,37.889,15.178,0,,,,,,0.5,0.878,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.205,3.5,3.5,3.85,100.0,68.22,58.15,47.55,37.18,27.58,19.44,12.98,8.17,4.91,2.76,1.43,0.73,0.34,0.15,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035676,A.J. Brown,NE,PHI,WR,WR,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,16.355,16.355,13.855,0.0,37.876,15.125,0,,,,,,0.5,0.878,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.205,3.5,3.5,3.85,100.0,68.27,58.18,47.52,37.07,27.6,19.38,12.95,8.15,4.8,2.71,1.41,0.68,0.29,0.12,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037012,Trey Lance,LAC,SF,QB,QB,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SF_LAC,,home,16.35,16.35,9.216,0.0,44.928,19.319,8,22.2,15.75,15.75,21.25,4.6,0.48,0.87,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.891,4.894,15.41,1.72,2.22,100.0,56.11,48.91,41.81,34.95,28.61,22.85,17.83,13.44,9.96,7.19,5.05,3.48,2.31,1.46,0.91,0.55,0.32,0.17,0.1,0.05,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0032104,Ameer Abdullah,JAX,CAR,RB,RB,ACT,11.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,home,16.347,16.347,6.978,0.0,47.404,20.725,28,5.6,21.3,19.333,7.5,1.8,0.5,1.04,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.532,4.596,11.63,8.45,7.19,100.0,52.55,46.13,39.78,33.82,28.27,23.16,18.72,14.75,11.41,8.57,6.33,4.63,3.26,2.28,1.57,1.06,0.69,0.41,0.24,0.14,0.09,0.06,0.04,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040534,Ke'Shawn Williams,CIN,CHI,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,16.341,16.341,16.308,7.746,24.936,6.651,2,5.0,5.0,5.0,5.0,1.0,0.68,0.912,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.919,8.5,3.92,0.0,0.0,100.0,95.41,82.82,57.81,29.1,9.85,2.03,0.27,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039392,Jha'Quan Jackson,HOU,LV,WR,WR,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,16.323,16.323,16.308,11.094,21.553,4.086,1,-5.0,-5.0,-5.0,-5.0,1.0,0.68,0.925,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.92,8.5,2.56,0.0,0.0,100.0,99.7,93.92,62.7,18.37,1.78,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038938,Jalin Hyatt,NYG,MIA,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,16.306,16.306,13.72,0.0,37.905,15.139,0,,,,,,0.5,0.861,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.136,3.5,3.5,3.85,100.0,68.03,57.93,47.31,37.03,27.46,19.45,12.9,8.13,4.83,2.62,1.37,0.65,0.29,0.14,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038728,Jared Wayne,HOU,LV,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,16.274,16.274,14.073,0.0,36.941,14.627,0,,,,,,0.5,0.925,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.24,3.5,3.5,3.85,100.0,69.56,59.08,47.96,37.02,26.97,18.58,12.06,7.35,4.2,2.16,1.07,0.47,0.2,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040719,Bhayshul Tuten,JAX,CAR,RB,RB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,home,16.268,16.268,12.82,0.0,39.59,16.269,15,13.8,21.3,20.467,20.467,4.6,0.68,1.04,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,3.419,3.706,17.81,22.13,22.86,100.0,64.38,55.33,45.91,36.55,28.06,20.67,14.54,9.64,6.14,3.8,2.24,1.23,0.66,0.33,0.17,0.08,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034386,Justin Watson,HOU,LV,WR,WR,ACT,8.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,16.241,16.241,14.064,0.0,36.994,14.651,0,,,,,,0.5,0.925,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.24,3.5,3.5,3.85,100.0,69.22,59.01,47.88,36.92,26.95,18.59,12.13,7.39,4.16,2.2,1.04,0.49,0.18,0.08,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040668,Shedeur Sanders,CLE,BUF,QB,QB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BUF_CLE,,home,16.223,16.223,14.017,0.0,37.071,14.693,8,29.6,21.125,21.125,21.125,3.2,0.62,0.915,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.77,7.919,12.1,3.28,4.17,100.0,69.16,58.9,47.75,36.74,26.85,18.49,12.17,7.42,4.21,2.25,1.18,0.54,0.23,0.09,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036165,Isaiah Hodgins,NYG,MIA,WR,WR,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,16.214,16.214,13.666,0.0,37.694,15.1,0,,,,,,0.5,0.861,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.136,3.5,3.5,3.85,100.0,67.87,57.71,47.13,36.69,27.3,19.24,12.77,7.97,4.72,2.58,1.36,0.66,0.31,0.15,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037055,Lance McCutcheon,TEN,SEA,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,home,16.206,16.206,13.921,0.0,37.001,14.681,0,,,,,,0.5,0.919,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.217,3.5,3.5,3.85,100.0,69.22,58.73,47.65,36.87,26.93,18.52,12.1,7.35,4.22,2.27,1.07,0.51,0.24,0.09,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033857,JuJu Smith-Schuster,NYG,MIA,WR,WR,ACT,9.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,16.205,16.205,13.706,0.0,37.729,15.096,0,,,,,,0.5,0.861,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.136,3.5,3.5,3.85,100.0,67.73,57.85,47.2,36.75,27.3,19.05,12.67,7.98,4.67,2.57,1.4,0.67,0.32,0.15,0.06,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039299,George Holani,SEA,TEN,RB,RB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,16.191,16.191,15.293,0.0,32.706,12.095,5,16.6,16.6,16.6,18.25,5.0,0.68,0.904,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,2.673,5.707,12.69,3.48,0.0,100.0,77.5,65.17,50.78,36.63,24.0,13.96,7.32,3.44,1.43,0.54,0.15,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036176,Mason Kinsey,TEN,SEA,WR,WR,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,home,16.189,16.189,13.864,0.0,37.098,14.695,0,,,,,,0.5,0.919,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.217,3.5,3.5,3.85,100.0,69.12,58.46,47.47,36.71,26.93,18.59,12.07,7.38,4.25,2.28,1.09,0.5,0.21,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037570,Dennis Houston,TB,KC,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,home,16.187,16.187,13.629,0.0,37.703,15.109,0,,,,,,0.5,0.85,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.109,3.5,3.5,3.85,100.0,67.71,57.57,47.05,36.65,27.29,19.09,12.73,8.03,4.76,2.66,1.36,0.68,0.29,0.12,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036345,K.J. Osborn,TEN,SEA,WR,WR,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,home,16.183,16.183,14.0,0.0,36.863,14.62,0,,,,,,0.5,0.919,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.217,3.5,3.5,3.85,100.0,69.28,58.82,47.63,36.75,26.79,18.41,11.96,7.24,4.12,2.21,1.08,0.49,0.21,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035645,Gunner Olszewski,NYG,MIA,WR,WR,RES,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,16.179,16.179,13.625,0.0,37.724,15.109,0,,,,,,0.5,0.861,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.136,3.5,3.5,3.85,100.0,67.57,57.56,47.15,36.69,27.25,19.21,12.71,7.95,4.74,2.62,1.34,0.64,0.31,0.13,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035359,David Sills,TB,KC,WR,WR,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,home,16.172,16.172,13.526,0.0,37.73,15.175,0,,,,,,0.5,0.85,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.109,3.5,3.5,3.85,100.0,67.36,57.36,46.9,36.81,27.32,19.31,12.85,8.09,4.78,2.72,1.42,0.67,0.29,0.13,0.05,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036252,Michael Pittman,PIT,NYJ,WR,WR,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYJ_PIT,,home,16.168,16.168,13.948,0.0,36.875,14.681,0,,,,,,0.5,0.909,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.177,3.5,3.5,3.85,100.0,68.88,58.59,47.61,36.79,26.95,18.54,11.97,7.3,4.21,2.25,1.13,0.5,0.21,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038824,Ryan Miller,NYG,MIA,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,16.147,16.147,13.568,0.0,37.738,15.096,0,,,,,,0.5,0.861,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.136,3.5,3.5,3.85,100.0,67.57,57.45,47.01,36.54,27.11,19.0,12.68,8.07,4.75,2.61,1.34,0.67,0.3,0.11,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040129,Emeka Egbuka,TB,KC,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,home,16.122,16.122,16.041,6.496,25.724,7.393,2,4.5,4.5,4.5,4.5,1.0,0.68,0.85,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.889,8.5,4.1,1.52,4.55,100.0,93.02,79.21,55.61,29.99,11.74,3.18,0.58,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039677,Sam Hartman,WAS,DET,QB,QB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,16.114,16.114,13.405,0.0,37.841,15.248,0,,,,,,0.48,0.85,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.173,4.179,18.0,18.0,19.8,100.0,66.95,56.94,46.71,36.58,27.27,19.31,12.92,8.12,4.87,2.72,1.4,0.7,0.35,0.16,0.06,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031235,Odell Beckham Jr.,NYG,MIA,WR,WR,ACT,12.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,16.104,16.104,13.524,0.0,37.474,15.038,0,,,,,,0.5,0.861,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,3.305,4.136,3.5,3.5,3.85,100.0,67.59,57.48,46.85,36.43,26.98,19.02,12.56,7.81,4.52,2.54,1.37,0.66,0.3,0.13,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
